book_id,title,author,line_number,text
L143,"GOOD DOG, CARL",ALEXANDRA DAY,4,"'Good dog, Carl!'"
L144,SLOW LORIS,ALEXIS DEACON,1,Slow Loris lived in a zoo though he didn't care for it much.
L144,SLOW LORIS,ALEXIS DEACON,2,Slow Loris wasn't his real name but that was what everyone called him.
L144,SLOW LORIS,ALEXIS DEACON,3,A slow loris is just a type of animal.
L144,SLOW LORIS,ALEXIS DEACON,4,Slow Loris was a slow loris.
L144,SLOW LORIS,ALEXIS DEACON,5,He really was...very...slow.
L144,SLOW LORIS,ALEXIS DEACON,6,It took Loris ten minutes to eat a satsuma...
L144,SLOW LORIS,ALEXIS DEACON,7,twenty minutes to get from one end of his branch
L144,SLOW LORIS,ALEXIS DEACON,8,to the other...
L144,SLOW LORIS,ALEXIS DEACON,9,and an hour to scratch his bottom.
L144,SLOW LORIS,ALEXIS DEACON,10,"Most of the time though he just hung around, sleeping."
L144,SLOW LORIS,ALEXIS DEACON,11,The visitors all thought Loris was boring.
L144,SLOW LORIS,ALEXIS DEACON,12,The other animals thought so too.
L144,SLOW LORIS,ALEXIS DEACON,13,But he didn't care.
L144,SLOW LORIS,ALEXIS DEACON,14,Loris had a secret.
L144,SLOW LORIS,ALEXIS DEACON,15,"At night, when all the other animals were sound asleep,"
L144,SLOW LORIS,ALEXIS DEACON,16,Loris got up and did things...
L144,SLOW LORIS,ALEXIS DEACON,17,FAST...
L144,SLOW LORIS,ALEXIS DEACON,18,Until he was so tired he couldn't do another thing.
L144,SLOW LORIS,ALEXIS DEACON,19,One night when Loris was busy doing particularly noisy things...
L144,SLOW LORIS,ALEXIS DEACON,20,[[BANG]] [[BANG]] [[BANG]]
L144,SLOW LORIS,ALEXIS DEACON,21,News of Loris's secret life spread quickly.
L144,SLOW LORIS,ALEXIS DEACON,22,Next evening the whole zoo gathered outside the slow loris cage.
L144,SLOW LORIS,ALEXIS DEACON,23,"Sure enough, when it was really dark..."
L144,SLOW LORIS,ALEXIS DEACON,24,out came Loris.
L144,SLOW LORIS,ALEXIS DEACON,25,The other animals were amazed. Loris wasn't boring at all. He was really wild.
L144,SLOW LORIS,ALEXIS DEACON,26,That night they all did things together...
L144,SLOW LORIS,ALEXIS DEACON,27,"until they were all so tired, not one of them could do another thing."
L144,SLOW LORIS,ALEXIS DEACON,28,"The next day all the animals were slow. 'Boring,' said the visitors. But, like Loris, they didn't care, now they had a secret too."
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,1,Here comes Pete
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,2,"strolling down the street, "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,3,rocking red shoes
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,4,on his four furry feet. 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,5,"Pete is going to school,"
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,6,and he sings this song:
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,7," 'I'm rocking in my school shoes,"
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,8,"I'm rocking in my school shoes,"
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,9,"I'm rocking, in my school shoes.' "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,10,"Pete is sitting at his desk when his teacher says, "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,11,"'Come on, Pete,"
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,12,down that hall
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,13,to a room with books 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,14,on every wall. 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,15,[[Where is Pete going?]]
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,16,The Library! 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,17,Pete has never been to the library before.
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,18,Does Pete worry? 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,19,Goodness no! He finds his favorite book 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,20,and sings his song. 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,21,'I'm reading in my 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,22,"school shoes, "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,23,I'm reading in my 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,24,"school shoes, "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,25,I'm reading in my 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,26,school shoes.'
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,27,Check out Pete! 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,28,He's ready to eat 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,29,in a big noisy room 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,30,with tables and seats. 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,31,Where is Pete? 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,32,The Lunch Room! 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,33,It can be loud and busy in the lunch room. 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,34,Does Pete worry? 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,35,Goodness no! 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,36,He sits down with his friends 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,37,and sings his song.  
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,38,'I'm eating in my 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,39,"school shoes,"
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,40,I'm eating in my 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,41,"school shoes, "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,42,I'm eating in my 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,43,school shoes.' 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,44,Pete and his friends 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,45,are playing outside 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,46,"on the green, grassy field "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,47,with swings and tall slides. 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,48,Where is Pete? 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,49,The playground. 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,50,Kids are running in every direction!
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,51,Does Pete worry? 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,52,Goodness no! 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,53,He slides and swings and sings his song.'
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,54,I'm playing in my 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,55,"school shoes,"
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,56,I'm playing in my 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,57,"school shoes, "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,58,I'm playing in my
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,59,school shoes.' 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,60,All day long Pete sings his song. 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,61,'I'm singing in my 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,62,"school shoes, "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,63,I'm painting in my
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,64,"school shoes,"
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,65,I'm adding in my
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,66,"school shoes,"
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,67,I'm writing in my
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,68,school shoes.' 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,69,"When school is done, Pete rides"
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,70,the bus home. 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,71,"Pete's mom asks him, "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,72,'What did you do at 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,73,school today?'
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,74,"And Pete said, "
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,75,'I was rocking in my
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,76,school shoes
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,77,I was rocking in my 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,78,"school shoes,"
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,79,I was rocking in my
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,80,school shoes. 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,81,And I will do it 
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,82,again tomorrow
L145,PETE THE CAT: ROCKING IN MY SCHOOL SHOES,JAMES DEAN AND ERIC LITWIN,83,because it's all good.'
L146,JAMBERRY,BRUCE DEGEN,1,One berry
L146,JAMBERRY,BRUCE DEGEN,2,Two berry
L146,JAMBERRY,BRUCE DEGEN,3,Pick me a blueberry
L146,JAMBERRY,BRUCE DEGEN,4,Hatberry
L146,JAMBERRY,BRUCE DEGEN,5,Shoeberry
L146,JAMBERRY,BRUCE DEGEN,6,In my canoeberry
L146,JAMBERRY,BRUCE DEGEN,7,Under the bridge
L146,JAMBERRY,BRUCE DEGEN,8,And over the dam
L146,JAMBERRY,BRUCE DEGEN,9,Looking for berries
L146,JAMBERRY,BRUCE DEGEN,10,Berries for jam
L146,JAMBERRY,BRUCE DEGEN,11,Three berry
L146,JAMBERRY,BRUCE DEGEN,12,Four berry
L146,JAMBERRY,BRUCE DEGEN,13,Hayberry
L146,JAMBERRY,BRUCE DEGEN,14,Strawberry
L146,JAMBERRY,BRUCE DEGEN,15,Finger and pawberry
L146,JAMBERRY,BRUCE DEGEN,16,"My berry, your berry"
L146,JAMBERRY,BRUCE DEGEN,17,Strawberry ponies
L146,JAMBERRY,BRUCE DEGEN,18,Strawberry lambs
L146,JAMBERRY,BRUCE DEGEN,19,Dancing in meadows
L146,JAMBERRY,BRUCE DEGEN,20,Of strawberry jam
L146,JAMBERRY,BRUCE DEGEN,21,Quickberry!
L146,JAMBERRY,BRUCE DEGEN,22,Quackberry!
L146,JAMBERRY,BRUCE DEGEN,23,Pick me a blackberry!
L146,JAMBERRY,BRUCE DEGEN,24,Trainberry
L146,JAMBERRY,BRUCE DEGEN,25,Trackberry
L146,JAMBERRY,BRUCE DEGEN,26,Clickety-clackberry
L146,JAMBERRY,BRUCE DEGEN,27,Rumble and ramble
L146,JAMBERRY,BRUCE DEGEN,28,in blackberry bramble
L146,JAMBERRY,BRUCE DEGEN,29,Billions of berries
L146,JAMBERRY,BRUCE DEGEN,30,For blackberry jamble
L146,JAMBERRY,BRUCE DEGEN,31,Raspberry
L146,JAMBERRY,BRUCE DEGEN,32,Jazzbery
L146,JAMBERRY,BRUCE DEGEN,33,Razzamatazzberry
L146,JAMBERRY,BRUCE DEGEN,34,Berryband
L146,JAMBERRY,BRUCE DEGEN,35,Merryband
L146,JAMBERRY,BRUCE DEGEN,36,Jamming in Berryland
L146,JAMBERRY,BRUCE DEGEN,37,[[Berryland]]
L146,JAMBERRY,BRUCE DEGEN,38,Raspberry rabbits
L146,JAMBERRY,BRUCE DEGEN,39,Brassberry band
L146,JAMBERRY,BRUCE DEGEN,40,Elephants skating
L146,JAMBERRY,BRUCE DEGEN,41,On raspberry jam
L146,JAMBERRY,BRUCE DEGEN,42,Moonberry
L146,JAMBERRY,BRUCE DEGEN,43,Starberry
L146,JAMBERRY,BRUCE DEGEN,44,Cloudberry sky
L146,JAMBERRY,BRUCE DEGEN,45,Boomberry
L146,JAMBERRY,BRUCE DEGEN,46,Zoomberry
L146,JAMBERRY,BRUCE DEGEN,47,Rockets shoot by
L146,JAMBERRY,BRUCE DEGEN,48,Mountains and fountains
L146,JAMBERRY,BRUCE DEGEN,49,Rain down on me
L146,JAMBERRY,BRUCE DEGEN,50,Buried in berries
L146,JAMBERRY,BRUCE DEGEN,51,What a jam jamboree!
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,1,"Dinner's over, tummy fed."
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,2,"Llama Llama, time for bed!"
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,3,Time to brush
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,4,and fill the tub.
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,5,Time to splish and splash and scrub!
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,6,"PJ's on,"
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,7,then potty time.
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,8,Choose a book
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,9,with silly rhymes.
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,10,Snuggle in.
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,11,Turn out the light-
L147,LLAMA LLAMA NIGHTY-NIGHT,ANNA DEWDNEY,12,"Llama Llama, nighty-night!"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,1,Deep in the water
L148,THE POUT-POUT FISH,DEBORAH DIESEN,2,Where the fish hang out
L148,THE POUT-POUT FISH,DEBORAH DIESEN,3,Lives a glum gloomy swimmer
L148,THE POUT-POUT FISH,DEBORAH DIESEN,4,With an ever-present pout.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,5,'I'm a pout-pout fish
L148,THE POUT-POUT FISH,DEBORAH DIESEN,6,With a pout-pout face.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,7,So I spread the dreary-wearies
L148,THE POUT-POUT FISH,DEBORAH DIESEN,8,All over the place.'
L148,THE POUT-POUT FISH,DEBORAH DIESEN,9,Blub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,10,Bluub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,11,Bluuuuuuub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,12,Along comes a clam
L148,THE POUT-POUT FISH,DEBORAH DIESEN,13,With a wide winning grin
L148,THE POUT-POUT FISH,DEBORAH DIESEN,14,And a pearl of advice
L148,THE POUT-POUT FISH,DEBORAH DIESEN,15,For her pal to taken in:
L148,THE POUT-POUT FISH,DEBORAH DIESEN,16,"'Hey, Mr. Fish,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,17,"With your crosstown frown,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,18,Don't you think it's time to
L148,THE POUT-POUT FISH,DEBORAH DIESEN,19,Turn it upside down?'
L148,THE POUT-POUT FISH,DEBORAH DIESEN,20,"Says the fish to his friend,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,21,"'Nice thought, Ms. Clam."
L148,THE POUT-POUT FISH,DEBORAH DIESEN,22,"I hear what you're saying,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,23,But it's just the way I am.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,24,I'm a pout-pout fish
L148,THE POUT-POUT FISH,DEBORAH DIESEN,25,"With a pout-pout face,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,26,So I spread the dreary-wearies
L148,THE POUT-POUT FISH,DEBORAH DIESEN,27,All over the place.'
L148,THE POUT-POUT FISH,DEBORAH DIESEN,28,Blub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,29,Bluuuub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,30,Along comes a jellyfish.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,31,He floats through the ocean
L148,THE POUT-POUT FISH,DEBORAH DIESEN,32,His tentacles all trailing
L148,THE POUT-POUT FISH,DEBORAH DIESEN,33,In a gentle locomotion.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,34,"'Hey, Mr. Fish,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,35,"With your daily scaly scowl,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,36,I wish you wouldn't greet us
L148,THE POUT-POUT FISH,DEBORAH DIESEN,37,With a grimace and a growl.'
L148,THE POUT-POUT FISH,DEBORAH DIESEN,38,"Says the fish to his friend,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,39,"'Mr. Jelly, I agree."
L148,THE POUT-POUT FISH,DEBORAH DIESEN,40,I'd like to be more friendly.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,41,But it isn't up to me.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,42,I'm a pout-pout fish
L148,THE POUT-POUT FISH,DEBORAH DIESEN,43,With a pout-pout face.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,44,So I spread the dreary-wearies
L148,THE POUT-POUT FISH,DEBORAH DIESEN,45,All over the place.'
L148,THE POUT-POUT FISH,DEBORAH DIESEN,46,Blub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,47,Bluuub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,48,Bluuuuub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,49,Along comes a squid.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,50,Quite a slender squiggly sight.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,51,"She is squirmy, she is squelchy,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,52,She is slightly impolite.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,53,"'Hey, Mr. Fish,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,54,"You kaleidoscope of mope,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,55,How about a smile?
L148,THE POUT-POUT FISH,DEBORAH DIESEN,56,A little joy? A little hope?'
L148,THE POUT-POUT FISH,DEBORAH DIESEN,57,"Says the fish to his friend,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,58,"'Mrs. Squid, I would try,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,59,But I haven't any choice.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,60,Take a look and you'll see why.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,61,'I'm a pout-pout fish
L148,THE POUT-POUT FISH,DEBORAH DIESEN,62,With a pout-pout face.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,63,So I spread the dreary-wearies
L148,THE POUT-POUT FISH,DEBORAH DIESEN,64,All over the place.'
L148,THE POUT-POUT FISH,DEBORAH DIESEN,65,Blub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,66,Bluuub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,67,Bluuuuub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,68,Along comes an octopus
L148,THE POUT-POUT FISH,DEBORAH DIESEN,69,With eight great arms
L148,THE POUT-POUT FISH,DEBORAH DIESEN,70,Covered on the underside
L148,THE POUT-POUT FISH,DEBORAH DIESEN,71,With tiny sucker charms.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,72,"'Hey, Mr. Fish,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,73,Let me tell it to you straight.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,74,Your hulky-bulky sulking
L148,THE POUT-POUT FISH,DEBORAH DIESEN,75,Is an unattractive trait!'
L148,THE POUT-POUT FISH,DEBORAH DIESEN,76,"Says the fish to his friend,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,77,"'Mr. Eight, my chum,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,78,With a mouth like mine
L148,THE POUT-POUT FISH,DEBORAH DIESEN,79,I am destined to be glum.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,80,I'm a pout-pout fish
L148,THE POUT-POUT FISH,DEBORAH DIESEN,81,With a pout-pout face.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,82,So I spread the dreary-wearies
L148,THE POUT-POUT FISH,DEBORAH DIESEN,83,All over the place.'
L148,THE POUT-POUT FISH,DEBORAH DIESEN,84,Blub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,85,Bluuuub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,86,Bluuuuub
L148,THE POUT-POUT FISH,DEBORAH DIESEN,87,Now along comes a fish
L148,THE POUT-POUT FISH,DEBORAH DIESEN,88,In a silent sliver shimmer.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,89,The gang has never seen before
L148,THE POUT-POUT FISH,DEBORAH DIESEN,90,This bright and brilliant swimmer.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,91,"She approaches Mr. Fish,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,92,But instead of saying hey...
L148,THE POUT-POUT FISH,DEBORAH DIESEN,93,She plants a kiss upon his pout
L148,THE POUT-POUT FISH,DEBORAH DIESEN,94,And then she swims
L148,THE POUT-POUT FISH,DEBORAH DIESEN,95,Away.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,96,Mr. Fish is most astounded.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,97,Mir. Fish is aghast.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,98,He is stone-faced like a statue.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,99,"Then he blinks, and speaks at last:"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,100,"'My friends,' says Mr. Fish,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,101,"'I should have known it all along,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,102,"I thought that I was pouty,"
L148,THE POUT-POUT FISH,DEBORAH DIESEN,103,But it turns out I was wrong.
L148,THE POUT-POUT FISH,DEBORAH DIESEN,104,I'm a kiss-kiss fish
L148,THE POUT-POUT FISH,DEBORAH DIESEN,105,With a kiss-kiss face
L148,THE POUT-POUT FISH,DEBORAH DIESEN,106,For spreading cheery-cheeries
L148,THE POUT-POUT FISH,DEBORAH DIESEN,107,All over the place.'
L148,THE POUT-POUT FISH,DEBORAH DIESEN,108,So I'll...
L148,THE POUT-POUT FISH,DEBORAH DIESEN,109,smooch
L148,THE POUT-POUT FISH,DEBORAH DIESEN,110,smooch
L148,THE POUT-POUT FISH,DEBORAH DIESEN,111,smooch
L148,THE POUT-POUT FISH,DEBORAH DIESEN,112,smooch
L148,THE POUT-POUT FISH,DEBORAH DIESEN,113,SMOOOOOOOOCH!
L149,SPAGHETTI IN A HOT DOG BUN: HAVING THE COURAGE TO BE WHO YOU ARE,MARIA DISMONDY,1,"[[To the love of my life, Dave...]]"
L149,SPAGHETTI IN A HOT DOG BUN: HAVING THE COURAGE TO BE WHO YOU ARE,MARIA DISMONDY,2,[[proof that dreams really do come true.]]
L149,SPAGHETTI IN A HOT DOG BUN: HAVING THE COURAGE TO BE WHO YOU ARE,MARIA DISMONDY,3,The delicious smell of breakfast filled the air as Lucy's grandpa handed her a
L149,SPAGHETTI IN A HOT DOG BUN: HAVING THE COURAGE TO BE WHO YOU ARE,MARIA DISMONDY,4,plate. Lucy smeared ketchup on her toast. She turned to her grandpa and
L149,SPAGHETTI IN A HOT DOG BUN: HAVING THE COURAGE TO BE WHO YOU ARE,MARIA DISMONDY,5,"said, 'Pap Gino, Harriet said she's never heard of ketchup on toast."
L149,SPAGHETTI IN A HOT DOG BUN: HAVING THE COURAGE TO BE WHO YOU ARE,MARIA DISMONDY,6,Her family uses butter and jelly.'
L149,SPAGHETTI IN A HOT DOG BUN: HAVING THE COURAGE TO BE WHO YOU ARE,MARIA DISMONDY,7,"'It's okay, not everyone likes the same thing, Lucy. It doesn't mean one person is"
L149,SPAGHETTI IN A HOT DOG BUN: HAVING THE COURAGE TO BE WHO YOU ARE,MARIA DISMONDY,8,right or wrong. We're all different. What a boring world it would be if we were
