book_id,title,author,line_number,text
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,9,The short cut led right to where Harold thought a forest ought to be.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,10,He didn't want to get lost in the woods.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,11,"So he made a very small forest, with just one tree in it."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,12,It turned out to be an apple tree.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,13,"The apples would be very tasty, Harold thought, when they got red."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,14,So he put a frightening dragon under the tree to guard the apples.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,15,It was a terribly frightening dragon.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,16,It even frightened Harold.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,17,He backed away.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,18,His hand holding the purple crayon shook.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,19,Suddenly he realized what was happening.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,20,But by then Harold was over his head in an ocean.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,21,He came up thinking fast.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,22,And in no time he was climbing aboard a trim little boat.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,23,He quickly set sail.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,24,And the moon sailed along with him.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,25,"After he had sailed long enough, Harold made land without much trouble."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,26,"He stepped ashore on the beach, wondering where he was."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,27,The sandy beach reminded Harold of picnics.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,28,And the thought of picnics made him hungry.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,29,So he laid out a nice simple picnic lunch.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,30,There was nothing but pie.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,31,But there were all nine kinds of pie that Harold liked best.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,32,When Harold finished his picnic there was quite a lot left.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,33,He hated to see so much delicious pie go to waste.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,34,So Harold left a very hungry moose and a deserving porcupine to finish it up.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,35,"And, off he went, looking for a hill to climb, to see where he was."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,36,Harold knew that the higher up he went the farther he could see.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,37,So he decided to make the hill into a mountain.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,38,"If he went high enough, he thought, he could see the window of his bedroom."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,39,He was tired and he felt he ought to be getting to bed.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,40,He hoped he could see his bedroom window from the top of the mountain.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,41,But as he looked down over the other side he slipped –
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,42,And there wasn't any other side of the mountain.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,43,"He was falling, in thin air."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,44,"But, luckily, he kept his wits and his purple crayon."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,45,He made a balloon and he grabbed on to it.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,46,And he made a basket under the balloon big enough to stand in.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,47,He had a fine view from the balloon but he couldn't see his window.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,48,He couldn't even see a house.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,49,"So he made a house, with windows."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,50,And he landed the balloon on the grass in the front yard.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,51,None of the windows was his window.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,52,He tried to think where his window ought to be.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,53,He made some more windows.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,54,He made a big building full of windows.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,55,He made lots of building full of windows.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,56,He made a whole city full of windows.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,57,But none of the windows was his window.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,58,He couldn't think where it might be.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,59,He decided to ask a policeman.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,60,The policeman pointed the way Harold was going anyway.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,61,But Harold thanked him.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,62,"And he walked along with the moon, wishing he was in his room and in bed."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,63,"Then, suddenly, Harold remembered."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,64,"He remembered where his bedroom window was, when there was a moon."
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,65,It was always right around the moon.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,66,And then Harold made his bed.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,67,He got in it and drew up the covers.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,68,The purple crayon dropped on the floor. And Harold dropped off to sleep.
M13,HAROLD AND THE PURPLE CRAYON,CROCKETT JOHNSON,69,And Harold dropped off to sleep.
M14,THE KEEPING QUILT,PATRICIA POLACCO,1,"When my Great Gramma Anna came to America, she wore the same thick overcoat and big boots he had worn for farm work."
M14,THE KEEPING QUILT,PATRICIA POLACCO,2,But her family weren't dirt farmers anymore.
M14,THE KEEPING QUILT,PATRICIA POLACCO,3,"In New York City her father's work was hauling things on a wagon, and the rest of the family made artificial flowers all day."
M14,THE KEEPING QUILT,PATRICIA POLACCO,4,"Everyone was in a hurry, and it was so crowded, not like in backhome Russia."
M14,THE KEEPING QUILT,PATRICIA POLACCO,5,"But all the same it was their home, and most of their neighbors were just like them."
M14,THE KEEPING QUILT,PATRICIA POLACCO,6,"When Anna went to school, English sounded to her like pebbles dropping into shallow water."
M14,THE KEEPING QUILT,PATRICIA POLACCO,7,Shhhhhh.. . .  Shhhhhh.. . .  Shhhhhh.
M14,THE KEEPING QUILT,PATRICIA POLACCO,8,In six months she was speaking English.
M14,THE KEEPING QUILT,PATRICIA POLACCO,9,"Her parents almost never learned, so she spoke English for them, too."
M14,THE KEEPING QUILT,PATRICIA POLACCO,10,The only things she had left of backhome Russia were her dress and the babushka she liked to throw up into the air when she was dancing.
M14,THE KEEPING QUILT,PATRICIA POLACCO,11,And her dress was getting too small.
M14,THE KEEPING QUILT,PATRICIA POLACCO,12,"After her mother had sewn her a new one, she took her old dress and babushka."
M14,THE KEEPING QUILT,PATRICIA POLACCO,13,"Then from a basket of old clothes she took Uncle Vladimir's shirt, Aunt Havalah's nightdress, and an apron of Aunt Natasha's."
M14,THE KEEPING QUILT,PATRICIA POLACCO,14,"We will make a quilt to help us always remember home, Anna's mother said."
M14,THE KEEPING QUILT,PATRICIA POLACCO,15,It will be like having the family in backhome Russia dance around us at night.
M14,THE KEEPING QUILT,PATRICIA POLACCO,16,And so it was.
M14,THE KEEPING QUILT,PATRICIA POLACCO,17,Anna's mother invited all the neighborhood ladies.
M14,THE KEEPING QUILT,PATRICIA POLACCO,18,They cut out animals and flowers from the scraps of clothing.
M14,THE KEEPING QUILT,PATRICIA POLACCO,19,Anna kept the needles threaded and handed them to the ladies as they needed them.
M14,THE KEEPING QUILT,PATRICIA POLACCO,20,The border of the quilt was made of Anna's babushka.
M14,THE KEEPING QUILT,PATRICIA POLACCO,21,On Friday nights Anna's mother would say the prayers that started the Sabbath.
M14,THE KEEPING QUILT,PATRICIA POLACCO,22,The family ate challah and chicken soup.
M14,THE KEEPING QUILT,PATRICIA POLACCO,23,The quilt was the tablecloth.
M14,THE KEEPING QUILT,PATRICIA POLACCO,24,Anna grew up and fell in love with Great-Grandpa Sasha.
M14,THE KEEPING QUILT,PATRICIA POLACCO,25,"To show he wanted to be her husband, he gave Anna a gold coin, a dried flower, and a piece of rock salt, all tied into a linen handkerchief."
M14,THE KEEPING QUILT,PATRICIA POLACCO,26,"The gold was for wealth, the flower for love, and the salt so their lives would have flavor."
M14,THE KEEPING QUILT,PATRICIA POLACCO,27,She accepted the hankie.
M14,THE KEEPING QUILT,PATRICIA POLACCO,28,They were engaged.
M14,THE KEEPING QUILT,PATRICIA POLACCO,29,"Under the wedding huppa, Anna and Sasha promised each other love and understanding."
M14,THE KEEPING QUILT,PATRICIA POLACCO,30,"After the wedding, the men and women celebrated separately."
M14,THE KEEPING QUILT,PATRICIA POLACCO,31,"When my Grandma Carle was born, Anna wrapped her daughter in the quilt to welcome her warmly into the world."
M14,THE KEEPING QUILT,PATRICIA POLACCO,32,"Carle was given a gift of gold, flower, salt, and bread."
M14,THE KEEPING QUILT,PATRICIA POLACCO,33,"Gold so she would never know poverty, a flower so she would always know love, salt so her life would always have flavor, and bread so that she would never know hunger."
M14,THE KEEPING QUILT,PATRICIA POLACCO,34,Carle learned to keep the Sabbath and to cook and clean and do washing.
M14,THE KEEPING QUILT,PATRICIA POLACCO,35,"Married you'll be someday, Anna told Carle, and. . ."
M14,THE KEEPING QUILT,PATRICIA POLACCO,36,"again the quilt became a wedding huppa, this time for Carle's wedding to Grandpa George."
M14,THE KEEPING QUILT,PATRICIA POLACCO,37,"Men and women celebrated together, but they still did not dance together."
M14,THE KEEPING QUILT,PATRICIA POLACCO,38,"In Carle's wedding bouquet was a gold coin, bread, and salt."
M14,THE KEEPING QUILT,PATRICIA POLACCO,39,Carle and George moved to a farm in Michigan and Great-Gramma Anna came to live with them.
M14,THE KEEPING QUILT,PATRICIA POLACCO,40,"The quilt once again wrapped a new little girl, Mary Ellen."
M14,THE KEEPING QUILT,PATRICIA POLACCO,41,"Mary Ellen called Anna, Lady Gramma."
M14,THE KEEPING QUILT,PATRICIA POLACCO,42,She had grown very old and was sick a lot of the time.
M14,THE KEEPING QUILT,PATRICIA POLACCO,43,The quilt kept her legs warm.
M14,THE KEEPING QUILT,PATRICIA POLACCO,44,"On Anna's ninety-eighth birthday, the cake was a kulich, a rich cake with raisins and candied fruit in it."
M14,THE KEEPING QUILT,PATRICIA POLACCO,45,"When Great-Gramma Anna died, prayers were said to lift her soul to heaven."
M14,THE KEEPING QUILT,PATRICIA POLACCO,46,My mother Mary Ellen was now grown up.
M14,THE KEEPING QUILT,PATRICIA POLACCO,47,"When Mary Ellen left home, she took the quilt with her."
M14,THE KEEPING QUILT,PATRICIA POLACCO,48,"When she became a bride, the quilt became her huppa."
M14,THE KEEPING QUILT,PATRICIA POLACCO,49,"For the first time, friends who were not Jews came to the wedding."
M14,THE KEEPING QUILT,PATRICIA POLACCO,50,"My mother wore a suit, but in her bouquet were gold, bread, and salt."
M14,THE KEEPING QUILT,PATRICIA POLACCO,51,"The quilt, welcomed me, Patricia, into the world. . ."
M14,THE KEEPING QUILT,PATRICIA POLACCO,52,And it was the tablecloth for my first birthday party.
M14,THE KEEPING QUILT,PATRICIA POLACCO,53,At night I would trace my fingers around the edges of each animal on the quilt before I went to sleep.
M14,THE KEEPING QUILT,PATRICIA POLACCO,54,I told my mother stories about the animals on the quilt.
M14,THE KEEPING QUILT,PATRICIA POLACCO,55,"She told me whose sleeve had made the horse, whose"
M14,THE KEEPING QUILT,PATRICIA POLACCO,56,"apron had made the chicken, whose dress had made the flowers and whose babushka went around the edge of the quilt."
M14,THE KEEPING QUILT,PATRICIA POLACCO,57,"The quilt was a pretend cape when I was in the bullring, or sometimes a tent in the steaming Amazon jungle."
M14,THE KEEPING QUILT,PATRICIA POLACCO,58,"At my wedding to Enzo-Mario, men and women danced together."
M14,THE KEEPING QUILT,PATRICIA POLACCO,59,"In my bouquet were gold, bread, and salt-and a sprinkle of wine, so I would always know laughter."
M14,THE KEEPING QUILT,PATRICIA POLACCO,60,Twenty years ago I held Traci Denise in the quilt for the first time.
M14,THE KEEPING QUILT,PATRICIA POLACCO,61,"Someday she, too, will leave home and she will take the quilt with her."
M15,THE OTHER SIDE,JACQUELINE WOODSON,1,That summer the fence that stretched through our town seemed bigger.
M15,THE OTHER SIDE,JACQUELINE WOODSON,2,We lived in a yellow house on one side of it.
M15,THE OTHER SIDE,JACQUELINE WOODSON,3,White people lived on the other.
M15,THE OTHER SIDE,JACQUELINE WOODSON,4,"And Mama said, Don't climb over that fence when you play."
M15,THE OTHER SIDE,JACQUELINE WOODSON,5,She said it wasn't safe.
M15,THE OTHER SIDE,JACQUELINE WOODSON,6,That summer there was a girl who wore a pink sweater.
M15,THE OTHER SIDE,JACQUELINE WOODSON,7,Each morning she climbed up on the fence and stared over at our side.
M15,THE OTHER SIDE,JACQUELINE WOODSON,8,Sometimes I stared back.
M15,THE OTHER SIDE,JACQUELINE WOODSON,9,"She never sat on that fence with anybody, that girl didn't."
M15,THE OTHER SIDE,JACQUELINE WOODSON,10,"Once, when we were jumping rope, she asked if she could play."
M15,THE OTHER SIDE,JACQUELINE WOODSON,11,And my friend Sandra said no without even asking the rest of us.
M15,THE OTHER SIDE,JACQUELINE WOODSON,12,I don't know what I would have said.
M15,THE OTHER SIDE,JACQUELINE WOODSON,13,Maybe yes.
M15,THE OTHER SIDE,JACQUELINE WOODSON,14,Maybe no.
M15,THE OTHER SIDE,JACQUELINE WOODSON,15,That summer everyone and everything on the other side of that fence seemed far away.
M15,THE OTHER SIDE,JACQUELINE WOODSON,16,"When I asked my mama why, she said, Because that's the way things have always been."
M15,THE OTHER SIDE,JACQUELINE WOODSON,17,"Sometimes when me and Mama went into town, I saw that girl with her mama."
M15,THE OTHER SIDE,JACQUELINE WOODSON,18,"She looked sad sometimes, that girl did."
M15,THE OTHER SIDE,JACQUELINE WOODSON,19,"Don't stare, my mama said. It's not polite."
M15,THE OTHER SIDE,JACQUELINE WOODSON,20,It rained a lot that summer.
M15,THE OTHER SIDE,JACQUELINE WOODSON,21,On rainy days that girl sat on the fence in a raincoat.
M15,THE OTHER SIDE,JACQUELINE WOODSON,22,She let herself get all wet and acted like she didn't even care.
M15,THE OTHER SIDE,JACQUELINE WOODSON,23,"Sometimes I saw her dancing around in puddles, splashing and laughing."
M15,THE OTHER SIDE,JACQUELINE WOODSON,24,Mama wouldn't let me go out in the rain.
M15,THE OTHER SIDE,JACQUELINE WOODSON,25,"That's why I bought you rainy-day toys, my mama said."
M15,THE OTHER SIDE,JACQUELINE WOODSON,26,You stay inside here-where it's warm and safe and dry.
M15,THE OTHER SIDE,JACQUELINE WOODSON,27,"But every time it rained, I looked for that girl."
M15,THE OTHER SIDE,JACQUELINE WOODSON,28,And I always found her.
M15,THE OTHER SIDE,JACQUELINE WOODSON,29,Somewhere near the fence.
M15,THE OTHER SIDE,JACQUELINE WOODSON,30,"Someplace in the middle of the summer, the rain stopped."
M15,THE OTHER SIDE,JACQUELINE WOODSON,31,"When I walked outside, the grass was damp and the sun was already high up in the sky."
M15,THE OTHER SIDE,JACQUELINE WOODSON,32,And I stood there with my hands up in the air.
M15,THE OTHER SIDE,JACQUELINE WOODSON,33,I felt brave that day.
M15,THE OTHER SIDE,JACQUELINE WOODSON,34,I felt free.
M15,THE OTHER SIDE,JACQUELINE WOODSON,35,I got close to the fence and that girl asked me my name.
M15,THE OTHER SIDE,JACQUELINE WOODSON,36,Clover I said.
M15,THE OTHER SIDE,JACQUELINE WOODSON,37,"My name's Annie, she said."
M15,THE OTHER SIDE,JACQUELINE WOODSON,38,Annie Paul.
M15,THE OTHER SIDE,JACQUELINE WOODSON,39,"I live over yonder, she said, by where you see the laundry."
M15,THE OTHER SIDE,JACQUELINE WOODSON,40,That's my blouse hanging on the line.
M15,THE OTHER SIDE,JACQUELINE WOODSON,41,She smiled then.
M15,THE OTHER SIDE,JACQUELINE WOODSON,42,She had a pretty smile.
M15,THE OTHER SIDE,JACQUELINE WOODSON,43,"And then I smiled. And we stood there looking at each other, smiling."
M15,THE OTHER SIDE,JACQUELINE WOODSON,44,"lt's nice up on this fence, Annie said."
M15,THE OTHER SIDE,JACQUELINE WOODSON,45,You can see all over.
M15,THE OTHER SIDE,JACQUELINE WOODSON,46,I ran my hand along the fence.
M15,THE OTHER SIDE,JACQUELINE WOODSON,47,I reached up and touched the top of it.
M15,THE OTHER SIDE,JACQUELINE WOODSON,48,"A fence like this was made for sitting on, Annie said."
M15,THE OTHER SIDE,JACQUELINE WOODSON,49,She looked at me sideways.
M15,THE OTHER SIDE,JACQUELINE WOODSON,50,"My mama Says I shouldn't go on the other side, I said."
M15,THE OTHER SIDE,JACQUELINE WOODSON,51,My mama says the same thing. But she never said nothing about sitting on it.
M15,THE OTHER SIDE,JACQUELINE WOODSON,52,"Neither did mine, I said."
M15,THE OTHER SIDE,JACQUELINE WOODSON,53,That summer me and Annie sat together on that fence.
M15,THE OTHER SIDE,JACQUELINE WOODSON,54,"And when Sandra and them looked at me funny, I just made believe I didn't care."
M15,THE OTHER SIDE,JACQUELINE WOODSON,55,Some mornings my mama watched us.
M15,THE OTHER SIDE,JACQUELINE WOODSON,56,I waited for her to tell me to get down from that fence before I break my neck or something.
M15,THE OTHER SIDE,JACQUELINE WOODSON,57,But she never did.
M15,THE OTHER SIDE,JACQUELINE WOODSON,58,"l see you made a new friend, she said one morning."
M15,THE OTHER SIDE,JACQUELINE WOODSON,59,And I nodded and Mama smiled.
M15,THE OTHER SIDE,JACQUELINE WOODSON,60,That summer me and Annie sat on that fence and watched the whole wide world around us.
M15,THE OTHER SIDE,JACQUELINE WOODSON,61,One day Sandra and them were jumping rope near the fence and we asked if we could play.
M15,THE OTHER SIDE,JACQUELINE WOODSON,62,"I don't care, Sandra said."
M15,THE OTHER SIDE,JACQUELINE WOODSON,63,"And when we jumped, Sandra and me were partners, the way we used to be."
M15,THE OTHER SIDE,JACQUELINE WOODSON,64,"When we were too tired to jump anymore, we sat up on the fence, all of us in a long line."
M15,THE OTHER SIDE,JACQUELINE WOODSON,65,"Someday somebody's going to come along and knock this old fence down, Annie said."
M15,THE OTHER SIDE,JACQUELINE WOODSON,66,And I nodded.
M15,THE OTHER SIDE,JACQUELINE WOODSON,67,"Yeah, I said."
M15,THE OTHER SIDE,JACQUELINE WOODSON,68,Someday.
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,1,"Good night, Gorilla."
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,2,"Good night, Elephant."
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,3,"Good night, Lion."
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,4,"Good night, Hyena."
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,5,"Good night, Giraffe."
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,6,"Good night, Armadillo."
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,7,"Good night, dear."
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,8,Good night.
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,9,Good night.
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,10,Good night.
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,11,Good night.
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,12,Good night.
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,13,Good night.
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,14,Good night.
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,15,"Good night, zoo."
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,16,"Good night, dear."
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,17,Good night.
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,18,"Good night, Gorilla."
M16,GOOD NIGHT GORILLA,PEGGY RATHMAN,19,Zzzz.
M17,MADELINE,LUDWIG BEMELMANS,1,In an old house in Paris that was covered with vines lived twelve little girls in two straight lines.
M17,MADELINE,LUDWIG BEMELMANS,2,In two straight lines they broke their bread and brushed their teeth and went to bed.
M17,MADELINE,LUDWIG BEMELMANS,3,The smiled at the good and frowned at the bad and sometimes they were very sad.
M17,MADELINE,LUDWIG BEMELMANS,4,The left the house at half past nine in two straight lines in rain or shine - the smallest one was Madeline.
M17,MADELINE,LUDWIG BEMELMANS,5,"She was not afraid of mice - she loved winter, snow, and ice."
M17,MADELINE,LUDWIG BEMELMANS,6,"To the tiger at the zoo Madeline just said, Pooh-pooh, and nobody knew so well how to frighten Miss Clavel."
M17,MADELINE,LUDWIG BEMELMANS,7,"In the middle of one night Miss Clavel turned on her light and said, Something is not right!"
M17,MADELINE,LUDWIG BEMELMANS,8,"Little Madeline sat in bed, cried and cried; her eyes were red."
M17,MADELINE,LUDWIG BEMELMANS,9,"And soon after Dr. Cohn came, he rushed out to the phone and he dialed: DANton-tex-six - Nurse, he said, it's an appendix!"
M17,MADELINE,LUDWIG BEMELMANS,10,Everybody had to cry - not a single eye was dry.
M17,MADELINE,LUDWIG BEMELMANS,11,Madeline was in his arm in a blanket safe and warm.
M17,MADELINE,LUDWIG BEMELMANS,12,In a car with a red light they drove into the night.
M17,MADELINE,LUDWIG BEMELMANS,13,"Madeline woke up two hours later, in a room with flowers."
M17,MADELINE,LUDWIG BEMELMANS,14,Madeline soon ate and drank.
M17,MADELINE,LUDWIG BEMELMANS,15,"On her bed there was a crank, and a crack on the ceiling had the habit of sometimes looking like a rabbit."
M17,MADELINE,LUDWIG BEMELMANS,16,"Outside were birds, trees, and sky - and so ten days passed quickly by."
M17,MADELINE,LUDWIG BEMELMANS,17,one nice morning Miss Clavel said - Isn't this a fine - day to visit Madeline.
M17,MADELINE,LUDWIG BEMELMANS,18,VISITORS FROM TWO TO FOUR read a sign outside her door.
M17,MADELINE,LUDWIG BEMELMANS,19,"Tiptoeing with solemn face, with some flowers and a vase, in they walked then said, Ahhh, when they saw the toys and candy and the dollhouse from Papa."
M17,MADELINE,LUDWIG BEMELMANS,20,But the biggest surprise by far - on her stomach was a scar!
M17,MADELINE,LUDWIG BEMELMANS,21,"Good-by, they said, we'll come again, and the little girls left in the rain."
M17,MADELINE,LUDWIG BEMELMANS,22,They went home and broke their bread brushed their teeth and went to bed.
M17,MADELINE,LUDWIG BEMELMANS,23,"In the middle of the night Miss Clavel turned on the light and said, Something is not right!"
M17,MADELINE,LUDWIG BEMELMANS,24,"And afraid of a disaster Miss Clavel ran fast and faster, and she said, Please children do - tell me what is troubling you?"
M17,MADELINE,LUDWIG BEMELMANS,25,"And all the little girls cried, Boohoo, we want our appendix out, too!"
M17,MADELINE,LUDWIG BEMELMANS,26,"Good night, little girls!"
M17,MADELINE,LUDWIG BEMELMANS,27,Thank the lord you are well!
M17,MADELINE,LUDWIG BEMELMANS,28,And now go to sleep! said Miss Clavel.
M17,MADELINE,LUDWIG BEMELMANS,29,And she turned out the light - and closed the door - and that's all there is - there isn't any more.
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,1,Mr. and Mrs. Mallard were looking for a place to live.
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,2,"But every time Mr. Mallard saw what looked like a nice place, Mrs. Mallard said it was no good."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,3,"There was sure to be foxes in the woods or turtles in the water, and she was not going to raise a family where there might be foxes or turtles."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,4,So the flew on and on.
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,5,"When they got to Boston, they felt too tired to fly any further."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,6,"There was a nice pond in the Public Garden, with a little island on it."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,7,"The very place to spend the night, quacked Mr. Mallard."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,8,So down they flapped.
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,9,Next morning they fished for their breakfast in the mud at the bottom on the pond.
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,10,But they didn't find much.
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,11,"Just as they were getting ready to start on their way, a strange enormous bird came by."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,12,"It was pushing a boat full of people, and there was a man sitting on its back."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,13,"Good morning, quacked Mr. Mallard, being polite."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,14,The big bird was too proud to answer.
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,15,"But the people on the boat threw peanuts into the water, so the Mallards followed them all round the pond and got another breakfast, better than the first."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,16,"I like this place, said Mrs. Mallard as they climbed out on the bank and waddled along."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,17,Why don't we build a nest and raise our ducklings right in this pond?
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,18,"There are no foxes and no turtles, and the people feed us peanuts."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,19,What could be better?
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,20,"Good, said Mr. Mallard, delighted that at last Mrs. Mallard had found a place that suited her."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,21,"But – Look out! squawked Mrs. Mallard, all of a dither."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,22,You'll get run over!
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,23,"And when she got her breath she added: This is no place for babies, with all those horrid things rushing about."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,24,We'll have to look somewhere else.
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,25,"So they flew over Beacon Hill and round the State House, but there was no place there."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,26,"They looked in Louisburg Square, but there as no water to swim in."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,27,Then they flew over the Charles River.
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,28,"This is better, quacked Mr. Mallard."
M18,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY,29,"That island looks like a nice quiet place, and it's only a little way from the Public Garden."
