tsne_X,tsne_Y,word,gender,cluster_id
20.22101435,-1.885590645,sake,3.25,26
20.14382075,-0.310010309,thinking,2.785714286,26
6.904342569,5.430446585,again,2.9,27
6.508753301,5.17128863,ahead,3,27
5.981524294,1.463632533,another,3,27
6.649330505,6.162661603,before,3.071428571,27
9.046237375,4.25001521,begin,3,27
4.819977408,2.515761816,best,2.571428571,27
8.643434087,2.663824191,carried,3.357142857,27
8.98215938,2.542613254,carry,2.916666667,27
6.064896854,2.619690299,charge,3.071428571,27
7.72941997,5.085146905,finally,2.866666667,27
7.211227548,3.816376848,further,2.857142857,27
7.157083127,2.646915898,handed,2.846153846,27
7.399374805,4.963105893,immediately,2.785714286,27
5.922091634,3.299572747,lead,2.133333333,27
7.036837045,1.636927666,made,2.785714286,27
6.645622032,1.26748632,making,3.2,27
8.235459838,5.336584954,meanwhile,3.071428571,27
6.240013495,1.842182843,once,3.428571429,27
4.556235188,2.73452866,place,3,27
7.350905727,1.608175885,placed,3,27
8.063250026,4.601578698,plan,3.285714286,27
5.157219293,4.580792862,ran,2.666666667,27
5.028158028,4.302256057,run,2.7,27
5.027936845,4.310653349,running,2.5,27
4.910508047,4.216920064,runs,2.923076923,27
6.370626487,4.71097952,skipped,3.333333333,27
8.04640926,5.567801104,soon,3.3,27
4.431739293,3.144558129,spot,2.785714286,27
6.528695881,4.681506046,start,2.923076923,27
7.597937439,6.225239532,stopped,3,27
8.112023731,2.259950302,taken,2.866666667,27
7.493320067,2.68498706,taking,2.866666667,27
6.775333383,2.526032761,then,2.857142857,27
5.832514832,2.292112513,upon,2.928571429,27
8.177444486,3.262339677,were,3,27
-18.91491238,-12.98390851,crisp,3.076923077,28
-16.32329759,-14.80465172,frosty,3.384615385,28
-16.93287413,-11.98226747,smell,3.071428571,28
-16.95710442,-11.97037362,smells,2.6,28
-16.6298034,-11.9186677,sneeze,2.833333333,28
-16.32473081,-14.81445637,snowed,3.071428571,28
-19.81713358,-12.91365465,taste,3.153846154,28
-19.8358758,-12.97437297,tastes,3.071428571,28
1.446575734,20.02706848,amazing,3.538461538,29
2.288607486,21.63291284,beautiful,4.6,29
3.630670752,19.94901832,delight,3.928571429,29
1.430319305,20.18718691,fabulous,4.230769231,29
1.377581705,19.87414093,fantastic,3.642857143,29
3.833314096,19.4886746,gift,3.428571429,29
2.248581131,21.56950558,gorgeous,4.333333333,29
1.628163702,22.14790104,handsome,1.411764706,29
2.308867355,21.52786013,lovely,4.6,29
1.593345497,20.2055033,marvelous,3.333333333,29
2.346433069,21.64595231,prettiest,4.769230769,29
0.050100926,22.66358773,proud,2.785714286,29
-0.019929867,22.86095999,proudly,2.333333333,29
2.305289983,24.05434445,twas,3,29
1.69832846,20.35819374,wonderful,3.916666667,29
-13.98892955,18.48286932,archduke,1.307692308,30
-12.30142831,18.89202065,crown,2.933333333,30
-13.22992831,18.9729739,duke,1.235294118,30
-14.23886567,18.30955886,ferdinand,1.2,30
-12.59544214,19.07281305,king,1.375,30
-11.64401055,14.65930074,pal,2.071428571,30
-12.70947795,19.16946803,prince,1.230769231,30
-12.26121405,15.42759857,ram,2,30
-12.69954657,18.41240277,royal,3.066666667,30
-12.58424627,19.31189892,throne,2.142857143,30
10.82982664,-19.06821868,buried,2.692307692,31
13.59102101,-19.46601572,burned,2.615384615,31
13.58761123,-19.48263899,burnt,2.428571429,31
9.905128555,-18.70145607,dig,1.928571429,31
9.831344967,-18.856798,digging,2.571428571,31
9.469399132,-19.18044314,ditch,2.866666667,31
9.86212824,-19.03543892,dug,2.428571429,31
11.53213091,-16.82817132,dump,2.333333333,31
11.47643933,-16.68754792,dumped,3,31
8.871080682,-16.32609309,fed,3.142857143,31
11.64259732,-16.99640838,garbage,2.333333333,31
13.37732474,-21.80499132,melted,3,31
9.524339685,-19.50636638,pits,2.4,31
8.32842268,-18.8679657,plowed,1.571428571,31
13.37824976,-21.77843491,poured,3.357142857,31
13.35768815,-15.17586741,sore,2.692307692,31
9.333760106,-17.03007016,spoil,2.785714286,31
11.63799145,-17.02304668,trash,2.75,31
5.498736373,-8.781156744,away,3.142857143,32
5.608653217,-8.271990142,back,2.666666667,32
5.941501469,-7.680915297,behind,3.2,32
9.55982419,-9.57455138,bowed,2.923076923,32
7.569767845,-9.824605959,burst,2.785714286,32
6.314010898,-8.909113547,clearing,2.928571429,32
6.119622567,-7.589534248,dashed,2.769230769,32
9.474562173,-6.940409599,disappeared,3.2,32
9.340321939,-6.59662845,discovered,2.615384615,32
4.965906172,-6.636903696,forth,2.857142857,32
6.231767032,-7.533010355,left,2.857142857,32
7.382206742,-6.783634426,move,2.923076923,32
7.314322745,-6.838408537,moving,3.071428571,32
5.771008509,-9.078793712,out,2.9,32
5.972142591,-6.264603227,pass,2.928571429,32
8.520372608,-8.6992095290000009,pushed,2.333333333,32
7.674418398,-7.959147138,quickly,2.8,32
11.03482502,-8.407453295,ready,3.142857143,32
6.415461239,-9.236092566,sack,2.214285714,32
7.624206112,-7.93619687,slowly,3.4375,32
8.054132365,-9.040520025,sped,2.615384615,32
9.302815413,-8.862786309,stepped,2.928571429,32
9.550793553,-8.798905118,stood,2.875,32
4.934539971,-6.676763173,turn,3,32
8.989076431,-8.422439062,turned,2.866666667,32
5.491337634,-9.093275357,up,3.166666667,32
7.60774151,-9.826777272,wave,3.071428571,32
9.62618361,-7.435524188,wiped,2.882352941,32
-9.612507085,25.20272529,aunt,4.764705882,33
-7.405202723,26.70500008,born,3.6,33
-8.223213207,26.66561227,brother,1.233333333,33
-8.171662391,27.089773310000002,brothers,1.2,33
-8.312175524,24.37562155,child,3.461538462,33
-8.014247183,24.44215584,childhood,3.285714286,33
-8.200678167,24.36629851,children,3.5,33
-8.391699022,26.40736892,cousin,2.714285714,33
-7.478669991,25.46052319,family,3.347826087,33
-8.162112323,26.33615651,father,1.133333333,33
-6.348510991,23.05126157,friend,3.166666667,33
-6.19325691,22.95742067,friends,3.2,33
-8.124994779,26.51426012,grandfather,1,33
-10.36144911,23.66664129,her,5,33
-10.4437922,23.69655735,herself,5,33
-9.035151628,22.21804955,hospital,3.5,33
-9.486092136,25.52442419,husband,1.461538462,33
-10.9010677,23.13596702,maiden,4.923076923,33
-9.771120153,26.12306312,marry,4.416666667,33
-9.329432871,25.12101129,mother,5,33
-9.785328626,23.06167686,nurse,4.230769231,33
-8.257982402,24.68612197,parents,2.923076923,33
-10.35295501,23.54865937,she,4.6,33
-9.675307848,24.76975364,sister,4.857142857,33
-8.214754702,26.64902163,son,1.1,33
-8.220064483,27.02262907,sons,1.230769231,33
-8.235775148,26.56934755,uncle,1.071428571,33
-9.440033025,25.51781864,wife,5,33
-10.32111243,23.41195973,woman,4.933333333,33
24.83172152,-0.167449565,ask,3.166666667,34
24.8635328,0.149448433,asking,3.071428571,34
23.88374994,-2.187509109,feel,3.666666667,34
26.86277241,-0.718144154,forever,3.2,34
24.87218222,-1.783174379,forget,2.857142857,34
27.19073253,-2.20330948,happily,4.214285714,34
27.26657811,-2.363043841,happy,3.333333333,34
26.39604428,-1.573180917,hope,4.142857143,34
24.31062405,-1.615964643,let,3.571428571,34
25.20781073,0.147039848,politely,4.076923077,34
24.90442081,-2.147185803,remember,3.857142857,34
25.02935897,-1.443720167,remind,3,34
26.65492587,-0.940088926,someday,3.2,34
27.29365092,-0.564203911,tomorrow,2.9,34
27.46629741,-0.484274697,tonight,2.928571429,34
24.12611836,-1.872292003,want,2.8,34
25.72816384,-1.5145870320000001,wish,3.571428571,34
-17.30992295,23.73382289,annie,5,35
-17.5720961,22.24129083,bessy,4.692307692,35
-19.76196535,22.24081482,gilly,3.5,35
-17.50669844,23.8192242,jenny,5,35
-17.81267923,24.01283832,jill,4.846153846,35
-17.64969485,23.14706478,judy,4.928571429,35
-17.72721398,23.90990144,katie,5,35
-18.28936238,23.30240914,katy,4.9,35
-17.12603347,21.6767908,kitty,4.5,35
-18.14414444,24.43591836,lisa,5,35
-19.22686651,24.09999497,lizzy,4.769230769,35
-17.01747708,23.72908254,lucy,5,35
-16.30886906,20.95708086,lulu,4.8,35
-17.7949755,21.7933559,maisy,4.857142857,35
-16.76430946,22.99777296,nellie,4.5,35
-22.28784454,24.71683839,oprah,4.7,35
-18.79836323,20.9604651,penny,3.5,35
-17.29485739,22.64325367,polly,4.647058824,35
-17.13939205,21.15541331,ruby,4.5,35
-17.48077861,23.1696142,sally,4.8,35
-18.3144602,22.77639041,sue,4.416666667,35
-18.86306762,23.86463768,trixie,4.928571429,35
-22.28453219,24.71317176,winfrey,3.7,35
-6.512217793,-18.12529911,ankle,3.333333333,36
-12.40759946,-18.15922433,beard,1.333333333,36
-8.579477714,-17.21771716,belly,2.785714286,36
-7.521730686,-20.78540229,bite,2.357142857,36
-9.027935337,-20.74792468,bone,2.529411765,36
-6.894739101,-20.58380477,breath,3.066666667,36
-9.480130116,-18.17690719,cheeks,3.411764706,36
-8.15232248,-18.21633438,chest,2.5,36
-9.561521809,-20.35437909,claws,3.071428571,36
-11.66376912,-17.39171233,curl,3.647058824,36
-11.59167729,-17.59951312,curls,4.5,36
-9.20949056,-18.8034174,ear,3.3,36
-9.590464508,-18.78461024,ears,3,36
-6.504103723,-18.04671192,elbow,2.764705882,36
-10.02718403,-18.07535275,eye,3,36
-10.01315301,-18.22165436,eyes,3.5,36
-9.354661034,-16.35989181,feathers,3.714285714,36
-8.836361312,-18.2277063,forehead,2.785714286,36
-11.18046419,-18.3590197,hair,3.5,36
-8.692150558,-16.55950286,hind,2.8,36
-9.365961522,-20.56520573,jaws,2.461538462,36
-6.506524832,-18.10103075,knee,2.857142857,36
-6.913784719,-17.66643497,knees,3.1,36
-6.645594518,-17.99393039,leg,3.266666667,36
-7.800479969,-17.19923002,legs,3.642857143,36
-9.426278336,-18.537517480000002,lips,3.933333333,36
-7.941919003,-19.59383242,mouth,3.071428571,36
-7.190900633,-20.682091110000002,mouthful,3.214285714,36
-8.011314298,-18.14590812,neck,3,36
-8.616186773,-17.96869258,nose,2.916666667,36
-10.48963639,-19.84279503,paws,2.714285714,36
-7.107326232,-17.92680223,shoulder,2.666666667,36
-10.71364727,-18.51152983,skin,3.571428571,36
-8.123138089,-19.05991212,stomach,2.823529412,36
-8.823884374,-16.61018369,tail,3,36
-9.22958642,-20.55499525,teeth,2.9375,36
-8.469604087,-18.59816503,throat,3.25,36
-7.405650983,-17.16653047,toes,3.4,36
-9.082416088,-20.69643066,tooth,2.5,36
-10.47855864,-19.304073,whiskers,2.571428571,36
-9.024507905,-16.27457573,wings,3.733333333,36
-21.38175579,-10.74814179,apples,3.357142857,37
-20.77760558,-10.48033065,berries,3.9,37
-19.81609242,-9.395065266,catnip,3.529411765,37
-20.25043948,-12.34593394,delicious,3.833333333,37
-20.81133464,-10.44679077,fruit,4.071428571,37
-21.44062394,-10.92867685,grapes,3.285714286,37
-20.74854291,-9.643078257,honey,4.266666667,37
-20.58038527,-10.40955798,seeds,3.214285714,37
-20.11574948,-11.80097774,sweet,4.285714286,37
-20.25598793,-12.46434251,tasty,3.571428571,37
9.144604636,7.354206134,adopted,3.2,38
6.584168834,7.117891509,after,2.833333333,38
5.353052188,9.831010865,against,2.785714286,38
4.925735494,8.093132206,appeared,2.928571429,38
7.537226806,8.776384195,became,3,38
7.172738742,9.455264053,began,3,38
5.769920664,7.294149805,beginning,3.142857143,38
8.991724003,9.170103344,brought,3,38
8.744334119,9.520743911,came,3.1875,38
7.117103399,9.293344192,continued,3,38
5.947284061,9.542718446,declared,2.846153846,38
6.070778891,7.794029569,during,3,38
6.235863256,7.941939047,early,3.2,38
8.153519472,8.64621927,ended,2.692307692,38
5.8489680570000004,7.366521416,followed,2.928571429,38
5.406182042,7.342906454,following,3,38
7.431724912,8.808376529,grew,3,38
8.444803622,8.577228555,had,2.666666667,38
9.093472247,11.21206774,headed,2.769230769,38
5.76303944,9.293310386,held,3.416666667,38
9.141154872,7.154047953,introduced,3.142857143,38
6.253575119,7.890694587,late,3,38
6.599385122,7.819038047,later,2.714285714,38
9.10537214,9.206558401,led,2.533333333,38
7.484954515,11.60429723,lived,3.071428571,38
8.376340923,8.255811106,lost,2.571428571,38
7.843858957,10.55119233,moved,3.125,38
8.453445402,7.662729331,raised,3.071428571,38
8.279107442,10.26882743,returned,3.142857143,38
8.635854297,8.839311394,saw,3.5,38
7.103720377,10.88928675,spent,3.285714286,38
7.395667865,9.884733746,started,2.833333333,38
8.023602789,10.71967701,stayed,2.928571429,38
8.395068978,9.912452373,took,2.428571429,38
6.470866996,6.761486069,until,3,38
8.380500332,9.924551843,went,3.071428571,38
5.814987588,12.31163619,work,2.75,38
6.333330152,11.7956572,worked,2.071428571,38
6.020192208,12.1101516,working,2.3,38
-26.88336503,-14.32995632,ate,2.428571429,39
-28.92633007,-14.65645746,breakfast,3.125,39
-29.12533651,-14.83433668,dinner,3.266666667,39
-27.05432863,-14.13040084,eat,2.8,39
-27.10419743,-13.22628412,eaten,2.8125,39
-27.15623305,-14.01201681,eating,2.846153846,39
-29.80645011,-15.40827269,feast,2.769230769,39
-27.4141875,-13.77489115,food,3.066666667,39
-29.02089986,-14.75409551,lunch,3.066666667,39
-28.05452753,-14.04777636,meal,3,39
-26.57712553,-14.73479721,milked,3.588235294,39
-27.77418853,-12.59183481,poached,2.307692308,39
-29.591185,-15.22632941,supper,2.785714286,39
-14.38240665,8.881144918,bumpety,3,40
-15.94952348,8.482379456,bunny,4.071428571,40
-13.14165375,5.474331271,chomp,2.235294118,40
-15.21493046,5.439829022,cuddle,4.5,40
-17.55190091,5.926532378,dolls,4.642857143,40
-16.51224895,8.625425089,ducky,3.230769231,40
-15.74682842,7.926684113,froggy,3,40
-13.93146539,9.143863466,honk,2.142857143,40
-14.41573478,4.650751724,nibble,4,40
-15.7972871,8.698755655,pooh,2.9,40
-16.23288946,8.649836559,pookie,3.5,40
-14.23603287,7.086119791,quack,3,40
-13.49052217,5.142565576,slurp,2.357142857,40
-15.03923672,5.406503971,snuggle,3.882352941,40
-14.11656584,7.10058951,squeak,3.785714286,40
-15.93130081,7.392691909,stinky,2.214285714,40
-13.08050308,7.848751657,thud,1.714285714,40
-13.11031085,7.683038605,thump,2,40
-17.56335503,5.913042006,toy,3.285714286,40
-17.55552583,5.916146921,toys,3.153846154,40
-15.57070932,5.022273344,tummy,3.75,40
-15.83477281,7.714241143,weenie,2.5,40
-14.96245863,5.57887378,wiggle,3.785714286,40
-14.23711338,7.072730184,woof,2.2,40
-20.89239198,18.39811901,aj,2,41
-20.94687271,15.49442954,alan,1.1,41
-22.62521939,17.12438159,arnie,1.4,41
-20.733874,15.03353864,arthur,1,41
-21.63450316,16.81706268,ben,1.25,41
-23.0895889,16.76982041,billy,1.571428571,41
-23.58786556,17.19431091,bobby,1.714285714,41
-24.57677729,15.77690432,buster,1.615384615,41
-23.13450843,16.3020952,charley,1.5,41
-23.4915501,16.60328856,charlie,1.5,41
-20.39320688,15.5779673,david,1.235294118,41
-24.59217804,18.37313066,dusty,2.714285714,41
-24.69840176,15.49057025,elmo,2.3,41
-22.52788852,16.03560231,fred,1,41
-20.56279869,15.25657573,gerald,1.230769231,41
-21.28835903,17.77500293,gino,1.764705882,41
-21.11094372,14.75710125,harold,1,41
-21.37710233,15.28579028,harry,1.4,41
-20.49031015,16.92987923,hector,1.285714286,41
-22.20628775,16.0850294,jack,1.538461538,41
-22.65321274,17.82002239,jake,1.2,41
-23.35937693,16.53363227,jerry,1.428571429,41
-22.9425062,17.03727631,joe,1.176470588,41
-20.20044915,17.35695436,leo,1.384615385,41
-20.33774653,16.58293275,mark,1,41
-20.36039328,17.74464858,max,1.2,41
-22.33384344,15.19420528,melvin,1.2,41
-20.29271475,16.11888647,michael,1.076923077,41
-24.31167204,16.14872743,mickey,2.142857143,41
-22.33350677,16.94152616,mike,1.1,41
-21.90995859,16.25989012,ned,1.230769231,41
-22.00685557,17.33962343,nick,1.352941176,41
-22.27166218,18.31228131,noah,1.266666667,41
-19.1765506,18.27160332,pascal,1.5,41
-22.64875674,16.79542048,pat,2.642857143,41
-19.9735155,16.2251878,paul,1.133333333,41
-22.85971131,16.5769802,pete,1.2,41
-20.05277011,16.03116704,peter,1.4375,41
-23.25099387,19.00762165,sal,1.4,41
-23.03466645,17.40291958,sam,2,41
-23.70906793,17.27983291,sammy,2.692307692,41
-19.91032911,15.77346668,simon,1.285714286,41
-22.86926126,14.57937081,sylvester,1.1,41
-24.39507482,16.53907385,teddy,2.857142857,41
-23.64419695,17.15350156,tommy,1.083333333,41
-23.67103034,15.42192152,willy,1.428571429,41
1.340721997,-16.8109424,button,3.6,42
1.251191266,-16.7985965,buttons,3.625,42
0.736860922,-13.6225042,cage,2.75,42
-1.384718936,-14.32602958,feet,2.933333333,42
-0.447788218,-12.91021492,fence,2.583333333,42
-1.187402621,-14.33255003,foot,2.9,42
0.884479173,-12.40934974,front,2.857142857,42
-0.300649613,-12.2149504,ground,2.846153846,42
0.862809142,-14.78446152,hole,2.857142857,42
0.913109369,-13.31518043,inside,3.142857143,42
2.026144803,-13.48053746,ladder,2,42
-0.329857362,-15.05234665,lap,3.266666667,42
2.074412808,-15.58666857,lock,2.714285714,42
0.278068315,-16.32592116,pin,2.2,42
0.294378851,-16.37981165,pins,3.428571429,42
-0.510992032,-14.64863315,pole,2.357142857,42
2.055186366,-13.72959699,rope,2.3125,42
-1.671773921,-14.27351283,tall,1.857142857,42
1.005103429,-13.06906779,underneath,3,42
0.50856617,-13.44723801,wall,2.714285714,42
-0.826211122,-13.10805414,wire,2.466666667,42
-4.338943744,-30.32551543,apartment,3.066666667,43
-5.274336984,-28.71743264,armchair,2.538461538,43
-3.806646474,-29.40394038,bathroom,3.357142857,43
-4.021502553,-27.82782577,bed,2.923076923,43
-3.958045412,-29.97853039,bedroom,3.384615385,43
0.909435082,-27.0556058,candle,3.769230769,43
-2.198829087,-31.10123577,ceiling,2.866666667,43
-3.255544647,-30.1410503,cellar,2.571428571,43
-4.002289114,-29.1753992,closet,3.666666667,43
-3.713440472,-29.43070116,cupboard,3.153846154,43
-1.526343561,-30.90703605,door,2.6,43
-1.465058576,-31.00502327,doors,2.857142857,43
-1.985128242,-31.46220654,doorway,2.642857143,43
-3.749722951,-29.93044194,downstairs,2.8125,43
-1.327704844,-30.38515209,elevator,2.692307692,43
0.536457178,-26.54779768,flashlight,2.785714286,43
-2.531340108,-30.89655413,floor,2.833333333,43
-0.954489497,-26.75834145,glass,3.5,43
-0.749850624,-26.53118673,glasses,2.928571429,43
-3.62497859,-29.97209288,kitchen,4.2,43
0.840351041,-26.92138525,lamp,3.142857143,43
1.439589541,-26.26637367,light,3.25,43
1.257338258,-26.4083024,lights,3.285714286,43
1.503415004,-27.22617637,lit,2.538461538,43
-5.236945044,-27.31633101,mattress,3.153846154,43
-3.98260857,-30.36968363,parlor,3.4,43
-4.288448784,-27.43491494,pillow,3.769230769,43
-2.064925522,-31.51474315,porch,3,43
-1.996461331,-31.28889699,roof,1.928571429,43
-3.544816924,-29.9810838,room,2.928571429,43
-3.315380439,-28.08815781,shower,3.071428571,43
1.005656792,-30.71938219,siding,2.666666667,43
-4.796060578,-28.74028612,sofa,3.416666667,43
-2.308069913,-30.98930176,stairs,2.7,43
-4.285799577,-26.93651176,tent,2.083333333,43
-3.674216181,-28.58452323,toilet,2.764705882,43
-3.708080659,-30.01356583,upstairs,2.866666667,43
-2.695225059,-27.1671295,wash,3.3,43
-1.314079212,-31.21959555,window,3.4,43
-1.102962091,-31.33240401,windows,3.071428571,43
20.61552667,-4.472747305,absolutely,2.857142857,44
22.28609559,-5.154145205,agree,3.153846154,44
22.36273486,-6.904826238,am,3.071428571,44
23.44300869,-4.065468906,anybody,3.153846154,44
23.03950344,-2.794371564,anymore,3.142857143,44
23.12616108,-4.111184021,anyone,2.833333333,44
21.4171204,-4.110010849,anything,3.076923077,44
21.83479305,-4.877374048,anyway,3.153846154,44
18.99886425,-6.574695901,bit,2.933333333,44
22.79141382,-3.529438999,bother,2.5,44
22.67325734,-4.109138888,else,3,44
19.44032488,-5.076805049,encyclopedias,3.066666667,44
21.04068086,-3.746432279,everything,3,44
20.38013542,-5.212032075,exactly,2.916666667,44
19.90019092,-3.296228769,expect,3,44
21.34136895,-6.45442961,folks,2.6,44
21.57448026,-5.51624225,guess,2.928571429,44
20.94486483,-2.679740302,happen,2.928571429,44
21.18966753,-6.789500168,here,3.214285714,44
20.67093908,-3.239792241,imagine,3.642857143,44
22.20395818,-2.883326935,know,3,44
20.99612184,-5.753074819,maybe,3.214285714,44
20.11777685,-4.889418549,mean,2.785714286,44
20.01422372,-6.701471678,mess,2.733333333,44
21.00356079,-4.206380823,nothing,2.9375,44
19.45816389,-3.584991363,ought,3,44
19.35996157,-2.956862243,our,3.3,44
19.28872745,-6.280609601,pretty,4.714285714,44
21.52661014,-4.669019425,really,3.333333333,44
21.81071108,-3.105596085,say,3.3125,44
23.25938649,-4.233465534,someone,3.214285714,44
21.13351611,-4.129248046,something,3.0625,44
20.33935376,-6.038690786,stuff,2.538461538,44
22.00406273,-5.065769472,sure,3.333333333,44
19.69638132,-3.9942396,surely,2.933333333,44
21.13954852,-4.239629303,thing,2.857142857,44
20.72203443,-3.642745818,things,2.928571429,44
21.7272267,-4.844088634,think,3.1,44
21.95428867,-2.658835678,understand,3.307692308,44
19.97723635,-3.536083333,we,3.714285714,44
20.23925628,-3.097943233,whatever,3.142857143,44
21.86436913,-3.124146608,why,3.285714286,44
23.01151193,-2.516288813,worry,3.538461538,44
22.28392264,-4.2332206040000004,wrong,2.642857143,44
22.46640044,-6.379486611,yes,3.071428571,44
-19.6707297,-0.469710841,bee,3.2,45
-19.83337329,-0.6820218,bees,3.428571429,45
-16.36138346,-1.319097986,broom,4,45
-19.44509034,-0.281293148,bumble,3.266666667,45
-16.20399636,-0.808469025,butt,2.941176471,45
-18.590204,0.827200098,caterpillar,3.538461538,45
-16.47263468,-0.443161504,cock,1.625,45
-20.98075244,-3.296336801,farmer,1.866666667,45
-18.36223605,0.529893207,featherlegs,3.714285714,45
-19.72526529,-0.596858878,flea,2.705882353,45
-18.42290296,0.650785952,flitter,4.285714286,45
-21.00870371,-3.350523988,hay,2.533333333,45
-19.55737132,-0.009968717,ladybug,4.666666667,45
-16.24764787,-1.19916854,stump,2.466666667,45
-5.082246574,11.02419496,diamond,3.8,46
-5.453687336,9.137828841,fan,3.066666667,46
-3.315004534,8.878823654,france,3.571428571,46
-3.256641114,8.873901899,french,3.571428571,46
-5.043034148,11.04882522,gold,3.214285714,46
-6.319207547,6.813189658,live,3.076923077,46
-6.309297327,7.904607972,movie,2.733333333,46
-4.254946707,6.579053508,net,2.933333333,46
-4.547769579,7.232141442,news,2.714285714,46
-3.527849338,8.858822612,paris,3.941176471,46
-4.080164851,7.355006019,press,3.214285714,46
-6.067457407,7.074362492,show,3.375,46
-6.007910857,6.923785412,shows,3.235294118,46
-5.046877743,11.04829279,silver,3,46
-5.818363255,7.483018836,soap,3.333333333,46
-5.065082755,9.060415648,star,3.733333333,46
-5.060894316,9.064449908,stars,3.384615385,46
-7.808606569,8.752362589,track,2.375,46
-5.907284363,7.649426492,tv,2.785714286,46
-2.549279563,8.892440054,war,1.866666667,46
-3.684936013,-24.82995522,bag,3.285714286,47
-4.102300515,-25.19035831,basket,3.7,47
-6.541358652,-25.4248273,blanket,3.583333333,47
-2.950918268,-24.40150027,bottle,2.416666667,47
-1.912340989,-23.3743349,bucket,2.230769231,47
-1.905314039,-23.30912455,buckets,2.5,47
-2.988632929,-23.8863121,cans,2.933333333,47
-4.722310735,-23.7538457,cardboard,2.769230769,47
-4.385817394,-21.54553103,hose,2.714285714,47
-3.002155447,-24.37240769,jar,3,47
-3.147050224,-22.16926729,kettle,3.5,47
-3.514063397,-24.85481641,napkin,3.235294118,47
-2.193944616,-23.63384652,pail,3.1875,47
-1.422499144,-23.15359662,pile,2.571428571,47
-4.267728343,-21.40196005,pipe,1.75,47
-4.795399162,-23.77125493,plastic,2.882352941,47
-3.122525404,-22.54232962,pot,3.8,47
-3.089069366,-22.6228404,pots,3.357142857,47
-7.102204217,-22.66646262,pouch,3.214285714,47
-4.945086954,-23.7483421,rubber,2.538461538,47
-5.231058586,-23.28719504,sheets,3.642857143,47
-6.571009419,-25.3991213,straw,2.769230769,47
-2.9163044,-24.33062741,tray,2.941176471,47
-6.569270692,-4.986030536,airport,2.714285714,48
-9.925560182,-4.482746512,beach,3.230769231,48
-7.449635205,-5.140103093,bridge,2.9,48
-7.425940065,-5.206129532,bridges,2.8,48
-6.143376507,-2.558131598,city,2.666666667,48
-7.849574912,-3.548442061,east,3.214285714,48
-7.962632771,-4.578878625,highway,2.5,48
-9.868456464,-4.976876631,lakes,3.285714286,48
-5.464854926,-3.005629376,land,2.357142857,48
-8.933861818,-2.655808124,lane,3.235294118,48
-9.019392826,-3.3982432,mile,2.615384615,48
-8.944361688,-3.431249008,miles,2.769230769,48
-6.949441506,-3.368139641,near,3.214285714,48
-6.7346110790000004,-3.215559602,nearby,3,48
-7.863215578,-3.60687782,north,2.5,48
-9.833735522,-5.810186515,ocean,3.714285714,48
-9.504768197,-4.636142821,river,2.928571429,48
-8.204057012,-4.29834381,road,2.142857143,48
-9.833404483,-5.877600089,sea,3.076923077,48
-9.656472563,-4.738425454,shore,3.076923077,48
-7.822592531,-3.551472637,south,3.1,48
-6.43515625,-4.323356416,station,2.642857143,48
-5.242914875,-4.535979857,surrounded,3,48
-6.720666771,-2.744763594,town,2.4375,48
-6.772409036,-2.703261185,village,3.142857143,48
-7.958051012,-3.548787773,west,2.461538462,48
-19.62199,1.907392277,beetle,2.714285714,49
-16.87159415,2.592573912,bugs,2.857142857,49
-21.01197209,2.627319935,constrictor,2.2,49
-19.91768621,3.993925869,creature,2.642857143,49
-22.23052875,3.712790867,dinosaur,2.066666667,49
-22.24076635,3.710285556,dinosaurs,2.076923077,49
-21.95288654,5.337926902,duckling,3.5,49
-19.25819044,3.600986043,giant,1.8,49
-19.09438147,3.611135303,gigantic,2.142857143,49
-16.79175118,2.534919435,goldbug,3.230769231,49
-20.32327526,6.089922877,gruffalo,2,49
-20.29031834,5.863669548,lorax,2.1,49
-19.83661148,4.004569613,monster,2,49
-19.56762095,2.100007626,slug,2.384615385,49
-19.65892792,1.948079076,snail,2.857142857,49
-20.829055,2.630754544,spider,2.428571429,49
-21.54283802,5.396243705,yertle,2.7,49
3.278266349,-19.48564207,ambulance,2.714285714,50
3.555753981,-21.3630938,auto,1.833333333,50
1.712471621,-19.68620863,bicycle,2.857142857,50
1.669097489,-19.6178653,bike,2.285714286,50
2.59133299,-22.95933202,brake,2.461538462,50
2.601913221,-22.98219663,brakes,2.714285714,50
1.060716892,-20.6383773,buggy,2.785714286,50
-0.441827023,-21.30779037,bulldozer,1.823529412,50
4.05587253,-19.68319727,bus,2.8,50
0.901620209,-20.47827882,camper,2.333333333,50
2.706588384,-20.61021304,car,2.214285714,50
2.716855153,-20.84113108,cars,1.357142857,50
0.523963756,-21.44945144,cart,3.214285714,50
2.95899638,-20.6946956,driver,2.266666667,50
4.187694321,-21.80048142,electric,2.733333333,50
4.587571734,-22.08325265,engine,1.714285714,50
4.990975643,-19.87306928,freight,2,50
2.014668966,-20.61800292,jeep,2.357142857,50
2.924303209,-20.00797304,limousine,2.5,50
3.547252532,-21.34950819,motor,1.285714286,50
4.643704866,-19.58790671,passengers,3.142857143,50
-0.244214862,-21.78585165,plow,1.666666667,50
5.573489558,-20.10843236,railroad,1.833333333,50
1.590769001,-19.34082933,ride,2.5,50
1.249137791,-18.74133697,riding,3.1,50
-0.609169496,-21.65614754,shovel,2.3,50
-0.736427971,-21.9832973,shovels,2.083333333,50
