book_id,title,corpus_type,token_ci_lower,token_ci_upper,token_gender_mean,type_ci_lower,type_ci_upper,type_gender_mean,prop_present_token,prop_present_type
L157,MILLIONS OF CATS,all,2.9996049196099595,3.113363039849935,3.0569899186834673,3.0110968007032275,3.1727035385997646,3.091259330292349,0.9009247027741083,0.8582995951417004
L158,YOU GET WHAT YOU GET,all,2.6411887005420174,2.817793097041662,2.733314810158953,2.871356446090142,3.0864008386508597,2.9774639055855,0.8734177215189873,0.8394160583941606
L159,I LOVE MY MOMMY BECAUSE,all,3.1900827640299294,3.480996636635423,3.3350489110036072,2.8795645431612416,3.2994777424758,3.0907578778971674,0.8,0.726027397260274
L160,TEN LITTLE LADYBUGS,all,3.062233215249662,3.221215201465202,3.1391011181800654,3.021097477217904,3.3028625871080135,3.154327481461628,0.8333333333333334,0.7884615384615384
L161,PUPPY BIRTHDAY TO YOU! (PAW PATROL),all,2.7853910169609226,2.9200261054111767,2.8537890821658594,2.8828501668488578,3.026246044531385,2.9557239226741845,0.8356435643564356,0.764
L162,EVERYONE POOPS,all,2.8868018000981075,3.0438942164427147,2.969472285640934,2.83084916131465,3.070665856913485,2.966347500538677,0.7966101694915254,0.8611111111111112
L163,DOGS,all,2.7082832080200503,3.0924556182121967,2.8886278195488724,2.545044642857143,3.0530316558441557,2.7966179653679655,0.7808219178082192,0.7333333333333333
L164,MVP: MOST VALUABLE PUPPY,all,3.047553860009671,3.1899444722891013,3.118147946903275,2.975250844781828,3.1680892142628276,3.072931185401535,0.823170731707317,0.8177966101694916
L165,GOD BLESS YOU AND GOOD NIGHT,all,3.040880528092647,3.181761919511394,3.108282800299607,3.085051752009215,3.2716535458539995,3.1756524033049596,0.8155339805825242,0.8045112781954887
L166,WHERE'S SPOT?,all,2.321469098277609,2.775596601979581,2.5576007326007324,2.641387133699634,3.074792216117216,2.876908424908425,0.9791666666666666,0.9615384615384616
L167,HOW ROCKET LEARNED TO READ,all,2.898833985497812,3.0276516600684187,2.9665280391197277,2.9708626799030182,3.1017311880269722,3.03446367403899,0.7929373996789727,0.6970684039087948
L168,WHERE IS THE GREEN SHEEP?,all,3.06561526091516,3.1792091032287604,3.1202827750206783,2.902699681616833,3.177117194820683,3.0477894198824433,0.992,0.9772727272727273
L169,MAMA DON'T ALLOW,all,2.8682194679448867,3.0292231778855734,2.9479681846990484,2.886483666116019,3.096175478204102,2.99584983566076,0.7966666666666666,0.7368421052631579
L170,HOW TO CATCH A STAR,all,2.667085776474769,2.8549577661144827,2.7673351990049753,2.9138153252997006,3.0974060054528803,3.0089639527139527,0.9337979094076655,0.8918918918918919
L171,LOST AND FOUND,all,2.6530232799668068,2.7985576194328754,2.7286765387751983,2.865285820524791,3.013922131619742,2.94333750059853,0.9461077844311377,0.9113924050632911
L172,THE FANTASTIC FLYING BOOKS OF MR. MORRIS LESSMORE,all,2.7512362428002874,2.8865426427924112,2.8166557629839266,2.9833513945265135,3.1145196720750894,3.0488884505536755,0.8439716312056738,0.7311827956989247
L173,"SAYONARA, MRS. KACKLEMAN",all,2.985094289404571,3.0569597288989407,3.0207808589563356,2.9845778623788806,3.099817281864623,3.045451199361531,0.8006012024048096,0.705050505050505
L174,WHERE IS BABY'S BELLY BUTTON,all,3.094410714285714,3.733258379120879,3.416705128205128,2.7268704212454216,3.607677641369048,3.1880809294871795,0.9615384615384616,0.9411764705882353
L175,WHISTLE FOR WILLIE,all,2.502025912625016,2.6912792441162314,2.594931324579242,2.78348519375699,2.9794567036216195,2.886222031547662,0.8896103896103896,0.875
L176,BABY TOUCH AND FEEL: ANIMALS,all,2.6268700549450554,3.1663232600732605,2.8866336996336996,2.67917701863354,3.2240577221691353,2.9457198598502945,0.5813953488372093,0.6571428571428571
L177,I WANT MY HAT BACK,all,2.876917532798804,2.99138858546298,2.9349795245123964,2.8793652396355176,3.073045426253434,2.9847751360159447,0.8461538461538461,0.8648648648648649
L178,P IS FOR POTTY!,all,2.757904401327839,2.978887548817604,2.8598478372118077,2.831935403648639,3.1045639140271493,2.96724825827767,0.704225352112676,0.7086614173228346
L179,LIBRARY LION,all,2.8834822108469167,2.990851756742198,2.9356018740136385,2.966323329193274,3.0883089780929853,3.0267437525709586,0.8273703041144902,0.7904191616766467
L180,PAT THE BUNNY,all,2.938026005630172,3.259952569614028,3.10083604666938,2.8221294559099435,3.32435196663093,3.092744349146788,0.8925619834710744,0.8367346938775511
L181,THE RED BALLOON,all,2.722184917347741,2.8056494335019995,2.765847906023818,2.913808965303167,3.0261147731537195,2.9721299415464886,0.9280469897209985,0.8292134831460675
L182,ALLIGATOR PIE,all,2.8684206526813623,3.0811078422915057,2.9726121124778415,2.8449253932342167,3.135212474412842,2.993571338791927,0.7340425531914894,0.7647058823529411
L183,CHUGGA-CHUGGA CHOO-CHOO,all,2.8219338288199896,2.9638540031397174,2.895755930577359,2.7741958662682347,2.944566122839149,2.8648399845768266,0.6829268292682927,0.76
L184,FROG AND TOAD,all,2.860956941605776,2.9158099089778173,2.88828943222447,2.967950852515606,3.062444921658038,3.0146183354912006,0.8477043673012318,0.8857142857142857
L185,GRANDMA WISHES,all,3.209418233082707,3.4026211924040872,3.3013321765953347,3.139789797008547,3.378705013736264,3.2569749694749697,0.8050847457627118,0.821917808219178
L186,THE POKY LITTLE PUPPY,all,2.973021718424777,3.0437916569766332,3.0080448095872474,2.8912913263279822,3.048496946514154,2.9683768067991876,0.9057471264367816,0.8203883495145631
L187,WELCOME LITTLE ONE,all,3.165152761939319,3.3352285489667564,3.251291122399613,3.1473920231554158,3.374486721611722,3.2625673731030873,0.8217054263565892,0.7954545454545454
L188,THE WONDERFUL THINGS YOU WILL BE,all,2.9701617281528,3.104519893961858,3.039895488109774,2.9521332517120555,3.1795959746774964,3.066662685140946,0.7924528301886793,0.8313253012048193
L189,"BABY BEAR, BABY BEAR, WHAT DO YOU SEE?",all,2.7788885239156977,2.956461618092053,2.8657973668843235,2.6662476343101345,3.0948893849206347,2.881698717948718,0.8466257668711656,0.7692307692307693
L190,"POLAR BEAR, POLAR BEAR, WHAT DO YOU HEAR?",all,2.7685189585189587,2.932766248391248,2.849029799029799,2.4601201923076927,3.006026571085165,2.737491414835165,0.7070063694267515,0.48484848484848486
L191,"BOB BOOKS, SET 1: BEGINNING READERS",all,2.823889744827245,2.951660711798579,2.8881972834178717,2.7163015811292466,2.99658013746364,2.862839198179272,0.7207792207792207,0.7619047619047619
L192,JUST ME AND MY DAD,all,2.6458424908424907,2.9019719501512977,2.7758452779104954,2.680050537149418,2.970883648378984,2.8406272210376686,0.8518518518518519,0.881578947368421
L193,"I LOVE YOU, STINKY FACE",all,2.999546936991043,3.109335424940249,3.05290609190657,2.9227682590208084,3.1059031033103865,3.0103370610830895,0.803921568627451,0.7740112994350282
L194,"BIG SHARK, LITTLE SHARK",all,2.682123086734694,2.990169869871025,2.8293083771970324,2.7088928075600873,3.0618550720113222,2.8815430892636775,0.6730769230769231,0.8148148148148148
L195,WINNIE THE POOH,all,2.886067918949358,2.9056275471015374,2.8959140038683038,2.987999272893578,3.050545052274327,3.019007442587279,0.827582253811762,0.529510022271715
L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,all,2.924917869748336,3.0936194267102666,3.0083033026352863,2.8137307484182483,3.161323546245421,2.976822136197136,0.9285714285714286,0.9565217391304348
L197,TIKKI TIKKI TEMBO,all,2.794245178637031,2.9056902243324894,2.8506094873652943,2.878885775312149,3.0444957469323763,2.961648762743964,0.8100490196078431,0.7851239669421488
L198,MORTIMER,all,2.5076586034022474,2.6792728583936833,2.5975379265134997,2.58637937315952,2.9118029591323706,2.7580899590605474,0.8858858858858859,0.9146341463414634
L199,THE THREE QUESTIONS,all,2.8113691986289204,2.9249626572055347,2.8679762052516176,2.9549870085948475,3.095576610814642,3.027360804419091,0.8029115341545353,0.7043701799485861
L200,MIGHTY MONSTER MACHINES (BLAZE AND THE MONSTER MACHINES),all,2.687524070532257,2.7958054938668564,2.744297681800714,2.8061374924969984,2.9470049093355293,2.874313084208042,0.8069883527454242,0.7581227436823105
L201,AMELIA BEDELIA,all,3.2462243823941495,3.3647930621413265,3.3041555700948875,3.0188971013009804,3.1588401714478023,3.0901908175203943,0.7533577533577533,0.7955390334572491
L202,"IF YOU EVER WANT TO BRING A PIANO TO THE BEACH, DON'T!",all,2.9952421618610465,3.11419572285275,3.0539652843385876,2.9979118267353564,3.210629359747007,3.0974452290628762,0.8524590163934426,0.853448275862069
L203,POTTY,all,2.975755346803734,3.2467637436488244,3.0997119815668204,2.9703489869505497,3.397330800709707,3.161758814102564,0.5740740740740741,0.5333333333333333
L204,IF ANIMALS KISSED GOOD NIGHT,all,3.0833714627677997,3.2706989183894715,3.1773876738195277,2.8843315149888427,3.1681605217241624,3.024962571235391,0.7491638795986622,0.6083916083916084
L205,"HAND, HAND, FINGERS, THUMB",all,2.854318933617403,3.0628979778724674,2.9588790461239443,2.721976098901099,3.1860905677655675,2.9626849816849816,0.6805555555555556,0.6756756756756757
L207,B IS FOR BEAR,all,2.929785001391014,3.176668376454769,3.0508537348727223,2.950116210781972,3.211370922254074,3.0731412910760736,0.7596153846153846,0.7666666666666667
L208,FIRST 100 WORDS,all,2.9545946135175503,3.2067765790035208,3.0796032042391266,2.9760784335682433,3.239476280060519,3.101617992514732,0.7686567164179104,0.7479674796747967
L209,"NUMBERS, COLORS, SHAPES",all,2.900459601541195,3.118924927394448,3.00364658270256,2.899077501018944,3.1422216686721027,3.0205231072966723,0.8691588785046729,0.8556701030927835
L210,BABY BELUGA,all,3.1023002134664246,3.2371827082800917,3.1703631392926876,3.0774612080409085,3.2920631882560722,3.177282547634438,0.9084507042253521,0.835820895522388
L211,HOW TO BABYSIT A GRANDMA,all,3.2110304511068635,3.3446904165300455,3.27907730280518,3.0776216177864186,3.2355814577558695,3.157895723284972,0.8259911894273128,0.7448559670781894
L213,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",all,2.528812762406999,2.688637411553988,2.611152760878107,2.724401571244402,2.950156098952055,2.836342335790865,0.7852193995381063,0.6666666666666666
L214,I AM A BUNNY,all,2.9697132330496303,3.241373943968613,3.102975247791424,2.9654814377674152,3.303412457931891,3.1328915540575206,0.759493670886076,0.8571428571428571
L215,WE'RE GOING ON A BEAR HUNT,all,2.996841261745083,3.121416013520793,3.0582481838889404,2.8845924118984465,3.14120393150629,3.004444456827824,0.7932011331444759,0.7532467532467533
L216,I WISH YOU MORE,all,3.0432095368032868,3.201406188124938,3.121004727254727,3.050562957875458,3.35335902014652,3.201697802197802,0.7474747474747475,0.6756756756756757
L217,GRANDFATHER'S JOURNEY,all,2.576054678870685,2.74086004203523,2.6620330401428687,2.8411291598109036,3.030313983648415,2.9413061972330046,0.7825242718446602,0.6706349206349206
L218,WHERE DO DIGGERS SLEEP AT NIGHT?,all,2.8225958199786327,2.9687461207773707,2.8958314255189257,2.812621498871499,3.0734392228142227,2.939221426721427,0.8150943396226416,0.7122302158273381
L219,CARS AND TRUCKS AND THINGS THAT GO,all,2.8353928813158236,2.890838278207464,2.863829377030665,2.832415458290603,2.9398551815524137,2.8865912126597255,0.7546957175056349,0.5983263598326359
L220,RAIN MAKES APPLESAUCE,all,3.127348891279268,3.257496714163764,3.1925847555902704,2.9637352160551313,3.208605063929092,3.084040597986261,0.8135593220338984,0.8309859154929577
L221,LITTLE BLUE TRUCK,all,2.7480183150183155,2.902332179300292,2.8251267100246693,2.7735854485614104,2.980174452506183,2.8819033530571994,0.8085808580858086,0.7959183673469388
L222,THE STINKY CHEESE MAN AND OTHER FAIRLY STUPID TALES,all,2.9497212111572613,3.0127416542146404,2.9809260298322227,2.9825369977986145,3.0835063562119003,3.0321189879755974,0.852603706972639,0.7591362126245847
L223,IN THE NIGHT KITCHEN,all,2.881989413565501,3.07742586620304,2.9818966661357966,2.8651163124156547,3.094059559957586,2.9879954694428377,0.8181818181818182,0.7251908396946565
L224,DR. SEUSS'S ABC,all,2.878549255052064,3.1116258955505276,2.9942186792608143,2.833290282671953,3.136148790098068,2.982082887613861,0.652014652014652,0.6075268817204301
L225,FOX IN SOCKS,all,2.7369881971343224,2.8774144758188736,2.8032393794356687,2.8813199499217426,3.0584759663079977,2.9666149499329646,0.7262411347517731,0.7309644670050761
L227,"HAPPY BIRTHDAY, BABY!",all,2.9777377208072298,3.145752541850672,3.0642279449522443,2.9647027625152624,3.1891211175976806,3.07726393976394,0.8359375,0.8372093023255814
L228,HOP ON POP,all,2.8211344213992113,3.0059449623213936,2.9090673321589353,2.692563816391941,2.9983162290433927,2.8546729712595096,0.9357142857142857,0.8666666666666667
L229,MR. BROWN CAN MOO! CAN YOU?,all,2.706450383407801,2.873670047900817,2.7922484871660695,2.812387951870534,3.1281071353509877,2.966912868552213,0.7319034852546917,0.7349397590361446
L230,"OH, THE THINKS YOU CAN THINK!",all,2.9860119334988577,3.0827911053381767,3.0321309792021087,2.930138158335567,3.154509137965693,3.0416119449656036,0.8659420289855072,0.7321428571428571
L231,ONE FISH TWO FISH RED FISH BLUE FISH,all,2.966679877019071,3.0322609513115,3.0003689710348613,2.9249007734597967,3.063254909623972,2.9925684360215494,0.8946850393700787,0.9122137404580153
L232,THE FOOT BOOK,all,2.8992125706214686,3.0208388821630345,2.9619501614205004,2.827903862126246,3.159365310077519,2.9915974529346623,1,1
L233,THERE'S A WOCKET IN MY POCKET!,all,2.9727887159137163,3.1320047398589064,3.0549579432912766,2.972658164880387,3.1886758920092255,3.086744788133677,0.6958762886597938,0.6532258064516129
L234,YERTLE THE TURTLE,all,2.7584209001442455,2.861105975104454,2.8079822180861735,2.9288746386400026,3.0554043553975028,2.9942713108174734,0.830393487109905,0.7862318840579711
L235,I LOVE YOU THROUGH AND THROUGH,all,3.157673062614469,3.4004322988209705,3.2716245993589745,2.9805303724053727,3.2916505562338894,3.135385293718627,0.8421052631578947,0.8709677419354839
L236,WHERE THE SIDEWALK ENDS,all,2.9211063626588865,2.949316988386431,2.9359525493014575,2.9574025446476986,3.028110607291306,2.9929503579369343,0.7735025783419278,0.4854788069073783
L237,LITTLE OWL'S NIGHT,all,2.9106811180820267,3.1050162930223197,3.0071425222789125,2.9697656383602413,3.1692548348841836,3.0647539494512164,0.827906976744186,0.7662337662337663
L239,BRAVE IRENE,all,3.31669662597651,3.4187795549588924,3.3658595105100773,3.006362884990611,3.113867745164841,3.055931800363742,0.7975609756097561,0.6500857632933105
L240,"KINDERGARTEN, HERE I COME!",all,3.0104816988307883,3.0874099186424115,3.045823956363172,2.9636566570973915,3.0836376389448628,3.0253407326051662,0.7516268980477223,0.7280898876404495
L241,THE MONSTER AT THE END OF THIS BOOK,all,2.9119716784298695,3.0140039890285273,2.965047791925357,2.8794968956917484,3.0700424917888154,2.9737759292906354,0.8365758754863813,0.7956989247311828
L242,GRUMPY BIRD,all,2.9359988316208483,3.0614634504123845,3.0049826918282414,2.9142754671798787,3.110990770434048,3.012225659494567,0.9009433962264151,0.8953488372093024
L243,ELOISE,all,3.0344926710178717,3.0845481659294296,3.0598904774035276,2.941219864669195,3.0368741711395515,2.986800394605594,0.7550432276657061,0.5742690058479533
L244,ON THE NIGHT YOU WERE BORN,all,3.093173506853084,3.183641743624138,3.1371289704036185,3.1237463622182897,3.260277422083566,3.191667054696716,0.8693877551020408,0.8027210884353742
L245,WHEREVER YOU ARE MY LOVE WILL FIND YOU,all,3.0035586655991064,3.132758577207106,3.065769279739868,2.9803504134754135,3.1595421476671475,3.0686993561993563,0.8862559241706162,0.853448275862069
L246,PRESS HERE,all,2.9196165928978433,3.0463808124745624,2.9854593451815674,2.912761452031115,3.0761514281598554,2.9914330987364695,0.8571428571428571,0.8317757009345794
L247,THE GARDEN OF ABDUL GASAZI,all,2.67191623002032,2.7851328221325926,2.7281519562953385,2.9153579460316053,3.028646586336898,2.975538060875431,0.8228571428571428,0.7611940298507462
L248,TUESDAY,all,2.9261729691876748,3.230205415499533,3.079458450046685,2.8933333333333335,3.226778711484594,3.0600560224089635,1,1
L250,ELEPHANT AND PIGGY: TODAY I WILL FLY!,all,2.9029692324044998,3.031866872710623,2.9660177917320776,2.9271738224382458,3.170524326101249,3.047642528411759,0.8045977011494253,0.9285714285714286
L252,BEAR SNORES ON,all,2.6603832772565847,2.835769626507823,2.7488499954637726,2.817280387469337,3.0165108996631194,2.9158638566373294,0.6785714285714286,0.5416666666666666
L253,THE NIGHT BEFORE MOTHER'S DAY,all,3.263569793143595,3.4613844719590907,3.3605145872847397,3.0420542212755004,3.2287833740233314,3.132535024851448,0.7838709677419354,0.7061611374407583
L254,THE REAL MOTHER GOOSE,all,2.9943676028225243,3.0284450270324013,3.011165627537084,2.9607959936297616,3.0415153567576403,3.001267262023076,0.7759095658782179,0.51165096678235
L255,HOW DO DINOSAURS SAY HAPPY BIRTHDAY?,all,3.0248261812027635,3.3669035737469284,3.1938696851671535,2.842815409416972,3.182588927999084,3.0089581425518928,0.797979797979798,0.7272727272727273
L256,LON PO PO: A RED RIDING HOOD STORY FROM CHINA,all,2.940907502375183,3.03348766019191,2.984627100253968,2.9902069023378584,3.1216019457013573,3.0585529842706314,0.7689732142857143,0.7911392405063291
L257,THE WHEELS ON THE BUS,all,2.8918916726389554,2.9792680960344,2.9344134643824087,2.817431954619455,3.133322903947904,2.968260751594085,0.8702702702702703,0.84375
M1,"BARK, GEORGE",no_char,2.8602794273034657,2.9825926669484364,2.9217652859960555,2.9031113209706962,3.149275755494505,3.030279304029304,0.8783783783783784,0.7843137254901961
M2,BLUEBERRIES FOR SAL,no_char,3.0190523468779284,3.081250163273419,3.0515855978646678,2.9557484469359467,3.0507055427680427,3.0040382140382142,0.8811475409836066,0.8222222222222222
M3,"BROWN BEAR, BROWN BEAR, WHAT DO YOU SEE?",no_char,2.909911434719127,3.0604227503265964,2.9861676784753706,2.8141827770994436,3.2430467372134038,3.0213675213675213,0.934640522875817,0.9642857142857143
M4,"CLICK, CLACK, MOO COWS THAT TYPE",no_char,2.894166061228092,3.033162144072032,2.962954013029107,2.9217975045787545,3.0824239118724415,3.0021472204266324,0.746031746031746,0.8064516129032258
M5,CLOUDY WITH A CHANCE OF MEATBALLS,no_char,2.983725713530121,3.03530018644009,3.0090321239492184,2.980193832296504,3.067816836185192,3.0264899690763154,0.8204845814977973,0.7062634989200864
M6,CORDUROY,no_char,2.9894530618241437,3.057050808923597,3.02342920579776,2.9762431975056027,3.0809744272084774,3.0267652584760336,0.86,0.8380566801619433
M7,CURIOUS GEORGE,no_char,2.9426866022934375,2.993981816931016,2.9692317165593027,2.915615250410509,3.0191717980295567,2.965816834028041,0.8958517210944396,0.8285714285714286
M8,LOVE YOU FOREVER,no_char,2.973819518888938,3.0426020125162663,3.0094616051548826,2.9288940665384353,3.0772949217210335,3.0033099731449804,0.8878676470588235,0.9044117647058824
M9,THE CARROT SEED,no_char,2.998756477386992,3.1417596180371916,3.073759941039353,2.9233812486533077,3.145514710371328,3.0368128276951807,0.8571428571428571,0.8108108108108109
M10,THE SNOWY DAY,no_char,2.912628184903152,3.0153796376785422,2.964009252616234,2.830664818587129,2.973499602607575,2.9088673402334395,0.8792270531400966,0.8507462686567164
M11,CAPS FOR SALE,no_char,2.8879044735026875,2.943797812306741,2.9168124732410448,2.893603963166463,3.006247303622303,2.9491446208112873,0.8387799564270153,0.8881578947368421
M12,GUESS HOW MUCH I LOVE YOU,no_char,3.024465806617246,3.1439251502565018,3.0833559004616578,2.993206557771037,3.1435452746187234,3.062286068273463,0.8703703703703703,0.8666666666666667
M13,HAROLD AND THE PURPLE CRAYON,no_char,2.9638158115810427,3.0444328662837683,3.003559221577017,2.937300063871702,3.0547666412718937,2.996743281928156,0.9060913705583756,0.8663366336633663
M14,THE KEEPING QUILT,no_char,3.0376620573600333,3.1456937572934587,3.092747932849497,2.997279528554142,3.155792320756979,3.078206221834576,0.7169117647058824,0.6555555555555556
M15,THE OTHER SIDE,no_char,3.043579494180981,3.119847042532472,3.081964283099349,2.985565618910608,3.102581939652951,3.0391894550462326,0.8841201716738197,0.8975609756097561
M16,GOOD NIGHT GORILLA,no_char,2.8946158008658007,3.197518601190476,3.0441964285714285,2.2110584077380953,3.443740699404762,2.8126488095238096,0.9361702127659575,0.7272727272727273
M17,MADELINE,no_char,3.0858782603477977,3.2042355286709276,3.1464528222931585,2.9982241769728253,3.147153138051035,3.071603700869488,0.8491803278688524,0.7816091954022989
M18,MAKE WAY FOR DUCKLINGS,no_char,2.9769173570456253,3.03280824732388,3.0047255794091026,2.945660549898097,3.0394961787082373,2.9942212195562963,0.7884615384615384,0.7687861271676301
M19,"NO, DAVID!",no_char,2.945265949328449,3.1439515826054287,3.0330327791866254,2.96658592209073,3.2289874348408003,3.086156311637081,0.9285714285714286,0.9285714285714286
M20,OWL MOON,no_char,2.989396800716893,3.056717639968883,3.0231237461047766,2.9611219944600813,3.0639582243297454,3.01259358003291,0.8454706927175843,0.8415094339622642
M21,STELLALUNA,no_char,3.02604783187241,3.0880386762651395,3.05781750468085,2.9996738161045995,3.0936246321557617,3.0465816737514038,0.7861163227016885,0.6632231404958677
M22,SYLVESTER AND THE MAGIC PEBBLE,no_char,3.012391860945718,3.063417586628217,3.0375679635564397,3.0086519634077407,3.1062258942038357,3.055989117675042,0.7920585161964472,0.719626168224299
M23,THE GIVING TREE,no_char,2.96842732570577,3.0226280865677153,2.994106847744619,2.9504345500810665,3.100219123983137,3.021626998844935,0.8969957081545065,0.9172932330827067
M24,THE POLAR EXPRESS,no_char,2.981220404431765,3.0425496122858893,3.013410426369075,2.958474624840555,3.0544157684180613,3.0059926221895887,0.7911227154046997,0.771505376344086
M25,DEAR ZOO,no_char,2.8353949849170434,2.9865201465201467,2.9172895119586295,2.6038073434502005,3.040784329757544,2.832803506017792,0.8607594936708861,0.875
M26,THE LITTLE HOUSE,no_char,3.033924618251649,3.090391362222441,3.061512081039523,2.960065751429683,3.066065541193373,3.014236757491798,0.9167533818938606,0.8108882521489972
M27,THE LORAX,no_char,2.9645416265598166,3.011816026694492,2.987953722008997,2.9379155523010954,3.0381752290132416,2.9877459384131066,0.7301818181818182,0.6683501683501684
M28,THE RUNAWAY BUNNY,no_char,3.0254394236847224,3.1351356202794256,3.0816878180816234,2.9092284597712235,3.115340655324208,3.0137772315403892,0.773972602739726,0.8142857142857143
M29,"ALEXANDER AND THE TERRIBLE, HORRIBLE, NO GOOD, VERY BAD DAY",no_char,2.927595361567272,2.996892407438342,2.96302744952778,2.928712916304828,3.0439776389868296,2.984808519367343,0.7960644007155635,0.782608695652174
M30,A BAD CASE OF STRIPES,no_char,3.0153592258335418,3.06254210983369,3.0382618796558316,3.01785594205631,3.1036097951835457,3.0607597714151975,0.7725024727992087,0.7016129032258065
M31,DON'T LET THE PIGEON DRIVE THE BUS,no_char,2.8965470671441653,3.022039150395735,2.9627129938513868,2.9124130527210883,3.0926939920198846,3.0030017006802723,0.7887323943661971,0.8860759493670886
M32,THE NAPPING HOUSE,no_char,2.957766700050466,3.130194866408102,3.0409290335567425,2.768096491801849,3.1508122094991844,2.963167702978627,0.8201438848920863,0.7
M33,MIKE MULLIGAN AND HIS STEAM SHOVEL,no_char,2.9306095750565175,2.997312763364849,2.9625567755862283,2.855450717567285,2.9639711215780418,2.9126604516525423,0.8846815834767642,0.7982954545454546
M34,THE STORY OF BABAR,no_char,2.961074694355187,3.0390430546519593,3.001983018881717,2.9852821453641347,3.0962535340194104,3.0449065479265967,0.8091503267973856,0.7189054726368159
M35,WHERE THE WILD THINGS ARE,no_char,2.910016292939087,3.000101996218068,2.9570452889780623,2.9129910864644595,3.0596839691813993,2.990828605527349,0.924,0.8803418803418803
M36,THE TALE OF PETER RABBIT,no_char,2.933255632726892,3.0118409892886917,2.973620719413741,2.9912229868117817,3.0920578721857277,3.039967657309901,0.8177570093457944,0.7514450867052023
M37,THE STORY OF FERDINAND,no_char,2.9777517001697067,3.072592416801314,3.0244650864096485,2.957428479552246,3.125131105537694,3.0395563876697778,0.8373493975903614,0.7794871794871795
M38,ARE YOU MY MOTHER?,no_char,3.0624377571871144,3.1424480476143395,3.1004498714652957,2.932650462962963,3.105686527014652,3.0196657509157507,0.9110070257611241,0.96
M39,CHRYSANTHEMUM,no_char,3.1445666926375466,3.2134026173641312,3.178404013427233,3.112064425770308,3.2430066560277955,3.176620326976945,0.7579092159559835,0.6734006734006734
M40,DRAGONS LOVE TACOS,no_char,2.9395646030848233,3.080820766886744,3.007502121528656,2.9735189969344384,3.1437642584131553,3.0587956161485574,0.6987341772151898,0.7096774193548387
M41,LITTLE BLUE TRUCK LEADS THE WAY,no_char,2.7799686517706634,2.9133376731160032,2.8481260509482826,2.828073921275241,2.996836033692323,2.907201269931049,0.7669172932330827,0.691358024691358
M42,IF YOU GIVE A MOUSE A COOKIE,no_char,3.0847612043797703,3.2009138451417862,3.142271209182974,3.056566390234317,3.2160404517982712,3.1346868541566137,0.717391304347826,0.7244897959183674
M43,"OH, THE PLACES YOU'LL GO",no_char,2.9369561218617353,2.9834798803195297,2.9610036598017366,2.9257214914676597,3.0280187437470474,2.97579534522368,0.7771739130434783,0.6805111821086262
M44,THE LITTLE ENGINE THAT COULD,no_char,2.912275079447029,3.0148845984335155,2.964082919616863,2.959800812435428,3.1069938656429046,3.038021839899668,0.8567870485678705,0.7926829268292683
M45,GOODNIGHT MOON,no_char,3.1273350336729244,3.2648686350541825,3.200338637057387,3.019711010143703,3.2603198377477223,3.1395545693622617,0.9230769230769231,0.8666666666666667
M46,CHICKA CHICKA BOOM BOOM,no_char,2.914931304995419,3.038758362632107,2.979102857528252,2.940594680771717,3.1298151405532626,3.028996610478511,0.6721311475409836,0.6842105263157895
M47,I'M A BIG SISTER,no_char,3.128666948099671,3.284276556776557,3.2089755255360353,3.1139370612026864,3.2983710762617013,3.20684650997151,0.8770949720670391,0.972972972972973
M48,GREEN EGGS AND HAM,no_char,2.9309331116578456,2.979906859541168,2.9575134085772383,2.8512638952482705,3.0989454555860805,2.9762909544159544,0.8103448275862069,0.9
M49,CURIOUS GEORGE TAKES A JOB,no_char,2.960771927605066,3.0161794800301602,2.9893611432240945,2.9558620839640204,3.0478430628104087,3.001119636817938,0.905952380952381,0.8473684210526315
M50,THE PIGEON FINDS A HOT DOG!,no_char,2.964274288876691,3.133348516711061,3.046024842297662,2.950885551335919,3.1749750682324214,3.067346746390864,0.7891156462585034,0.7792207792207793
M51,DINOSAUR RESCUE,no_char,2.677002469921677,2.8563886841478303,2.7647138092260044,2.715374846059113,2.950782078912467,2.8367468738158395,0.754601226993865,0.7435897435897436
M52,DUCK ON A BIKE,no_char,2.923531694294406,3.0118509809399643,2.9680719174892904,2.88556438761402,3.0152322034583063,2.9540521978021976,0.8805970149253731,0.8360655737704918
M53,HARRY THE DIRTY DOG,no_char,2.9578904888390163,3.0455441388687516,3.0030620252517766,2.9495326836309013,3.065941852792618,3.006535189750088,0.8762541806020067,0.8449197860962567
M54,HOW DO DINOSAURS SAY GOOD NIGHT?,no_char,2.910871842152413,3.0992822428929765,3.005473602484472,2.8163743656517095,3.140634324442918,2.984107905982906,0.8846153846153846,0.8
M55,LILLY'S PURPLE PLASTIC PURSE,no_char,3.0913429670973374,3.1476578499808245,3.119679104346141,3.0163503804775336,3.11771431689114,3.0660917673180967,0.7521286660359509,0.6806526806526807
M56,LLAMA LLAMA RED PAJAMA,no_char,3.3244203745884917,3.5182801560254093,3.422005842259007,3.121911768786769,3.3558846708846706,3.234552947052947,0.8102564102564103,0.7252747252747253
M57,MAISY GOES TO THE LIBRARY,no_char,2.9820721241899126,3.1186266642011833,3.055026768103691,2.9524825396825394,3.1257588675213674,3.0439456654456656,0.8333333333333334,0.8333333333333334
