word,log_kidbook_freq
early,3.4657359027997265
earmuffs,0
earnest,0
earnestly,0.6931471805599453
earphones,0
earrings,0.6931471805599453
ears,3.58351893845611
earth,2.3978952727983707
earthly,0
easier,0.6931471805599453
easiest,0
easily,1.0986122886681098
easing,0
east,2.5649493574615367
easter,1.3862943611198906
easy,3.367295829986474
eat,5.0689042022202315
eaten,3.1354942159291497
eater,0.6931471805599453
eaters,0
eating,3.970291913552122
eats,2.1972245773362196
echo,0.6931471805599453
echoing,0
echolocation,0
eclair,0
éclair,0
ed,2.9444389791664403
eddie,1.6094379124341003
edge,2.4849066497880004
edged,0
edges,0.6931471805599453
education,0.6931471805599453
edward,4.584967478670572
edwin,0
ee,0
eeee,0
eeeek,0
eeeooo,0
eek,2.302585092994046
eerily,0
eeyore,4.770684624465665
efg,1.0986122886681098
egg,3.6375861597263857
eggs,3.784189633918261
eggshell,0
eggshells,0
egypt,0.6931471805599453
eiderdown,0
eiffelberg,0
eight,3.295836866004329
eighteen,1.9459101490553132
eighth,0.6931471805599453
eights,0.6931471805599453
eighty,1.3862943611198906
either,2.772588722239781
elbow,1.791759469228055
elbows,0.6931471805599453
elderly,0
eldest,1.0986122886681098
electric,2.3978952727983707
electrician,0
electricians,0
electricity,1.6094379124341003
elegant,1.0986122886681098
elementary,0
elephant,3.8066624897703196
elephantin,0
elephants,2.995732273553991
elevated,0
elevator,2.833213344056216
eleven,2.5649493574615367
elf,1.3862943611198906
elizabeth,2.8903717578961645
elk,0
ell,0
ellen,1.3862943611198906
elliott,0
elmo,3.091042453358316
elo,0
eloise,3.258096538021482
elongated,0
else,3.912023005428146
elsewhere,0
elspeth,0
elves,1.791759469228055
em,2.5649493574615367
embarrassed,1.0986122886681098
embarrassing,0.6931471805599453
emblem,0.6931471805599453
embraced,0
embraces,0
embroidered,0
emerald,0
emerge,0
emergency,1.0986122886681098
emily,0.6931471805599453
emma,1.9459101490553132
emperor,0
emptied,0
empties,1.791759469228055
empty,2.995732273553991
emptying,0
en,1.3862943611198906
enchanted,0.6931471805599453
enchantment,0
encounter,0
encountered,0
encouraged,0
encyclopedia,0
encyclopedias,1.6094379124341003
end,4.672828834461906
ended,1.9459101490553132
endless,0.6931471805599453
endpaper,0
ends,2.3978952727983707
enemies,0
energetic,0
engaged,1.0986122886681098
engine,4.30406509320417
engineer,1.6094379124341003
engineering,0
engineers,0
engines,2.70805020110221
england,0.6931471805599453
english,1.791759469228055
enjoy,2.0794415416798357
enjoyed,1.0986122886681098
enjoying,0
enormous,2.70805020110221
enormously,1.3862943611198906
enough,4.442651256490317
enrolled,0
enter,0.6931471805599453
entered,1.0986122886681098
enters,0
entertain,0
enthusiastically,0
entire,2.1972245773362196
entirely,1.0986122886681098
entrance,0
entranced,0
ents,0
envelope,1.3862943611198906
envelopes,1.0986122886681098
envious,0
environmental,0
envy,1.0986122886681098
enzo,0
eon,0
epilogue,0
epo,0
equal,0.6931471805599453
equals,0
er,2.3978952727983707
erased,0
eraser,0.6931471805599453
erasers,0
erases,0
ere,0
ered,0
erons,0
errand,1.3862943611198906
errands,0
escalator,1.0986122886681098
escape,2.772588722239781
escaped,1.3862943611198906
escaping,0.6931471805599453
especially,2.4849066497880004
espied,0
est,1.0986122886681098
etticoat,0
eunice,0.6931471805599453
europe,1.0986122886681098
european,0
eve,1.6094379124341003
even,4.983606621708336
evening,3.4657359027997265
evenings,0
eventually,1.3862943611198906
ever,4.976733742420574
everly,0
evermore,0
every,4.890349128221754
everybody,3.7376696182833684
everyone,4.912654885736052
everything,4.382026634673881
everywhere,3.367295829986474
evil,1.3862943611198906
ex,0
exactly,3.044522437723423
examine,0
examined,0
example,0.6931471805599453
excavator,1.0986122886681098
excellent,1.6094379124341003
except,3.2188758248682006
excepting,0.6931471805599453
exchange,0
exchanged,0
excited,2.9444389791664403
excitedly,2.1972245773362196
excitement,1.6094379124341003
exciting,2.6390573296152584
exclaimed,2.4849066497880004
exclamations,0
excuse,2.8903717578961645
exercise,0.6931471805599453
exercises,0.6931471805599453
exercising,0.6931471805599453
exert,0
exeter,1.0986122886681098
exhausted,1.0986122886681098
exhibit,0
exist,0
existed,0.6931471805599453
exit,1.0986122886681098
expect,1.9459101490553132
expectant,0.6931471805599453
expected,1.791759469228055
expecting,1.0986122886681098
expedition,1.6094379124341003
expensive,0
experienced,0
expertly,0
experts,1.3862943611198906
explain,1.3862943611198906
explained,3.4011973816621555
explaining,0
explains,0.6931471805599453
explanation,0
exploration,0
explore,0.6931471805599453
explored,0
explorers,0
exploring,0.6931471805599453
explosion,0
expo,0.6931471805599453
exposing,0
exposition,0
expotitian,0
expotition,1.9459101490553132
express,2.5649493574615367
expressed,0
expression,0
extra,3.295836866004329
extraordinary,1.0986122886681098
extremely,1.9459101490553132
eye,3.2188758248682006
eyeballs,0
eyebrow,0
eyed,2.0794415416798357
eyelash,0
eyelid,0
eyelids,0
eyes,4.727387818712341
eyore,0
fa,1.6094379124341003
fabulous,2.0794415416798357
face,4.174387269895637
faced,1.3862943611198906
faces,2.5649493574615367
fact,2.70805020110221
factories,1.3862943611198906
factory,1.6094379124341003
facts,0
fade,0.6931471805599453
faded,0
fades,0
fail,1.3862943611198906
failed,1.0986122886681098
fails,0
faint,1.791759469228055
fainted,0
fair,3.1780538303479458
fairfax,0
fairies,0
fairly,1.6094379124341003
fairy,2.4849066497880004
fall,3.871201010907891
fallen,3.044522437723423
fallin,0
falling,3.58351893845611
falls,2.0794415416798357
fame,0
familiar,0.6931471805599453
families,0.6931471805599453
family,4.060443010546419
famous,1.6094379124341003
fan,1.791759469228055
fancies,0
fancy,2.4849066497880004
fantastic,1.6094379124341003
far,4.1588830833596715
faraway,2.0794415416798357
fare,0.6931471805599453
farewell,0.6931471805599453
farm,2.70805020110221
farmer,3.2188758248682006
farmers,1.0986122886681098
farmhands,0
farmhouses,0
farmland,0
farther,2.0794415416798357
farthing,0.6931471805599453
farthings,0
fascinated,1.6094379124341003
fascinating,0
fashioned,0
fast,4.74493212836325
fastened,1.3862943611198906
faster,3.828641396489095
fastest,1.3862943611198906
fat,3.295836866004329
fate,0
fateful,0
father,4.204692619390966
fathers,0
fatter,0
fault,1.9459101490553132
favor,1.0986122886681098
favorite,3.713572066704308
favorites,0
favors,0
favourable,0
favourite,1.9459101490553132
fawn,0.6931471805599453
fear,2.995732273553991
feared,0.6931471805599453
fears,0.6931471805599453
feast,2.1972245773362196
feasts,0
feather,1.3862943611198906
feathered,1.0986122886681098
featherlegs,2.1972245773362196
feathers,1.9459101490553132
february,1.3862943611198906
fed,2.3978952727983707
fee,0
feed,2.5649493574615367
feeding,1.0986122886681098
feeds,1.3862943611198906
feel,4.127134385045092
feeling,3.7376696182833684
feelings,1.6094379124341003
feels,2.833213344056216
feet,4.74493212836325
feff,0
feffer,0
felicity,1.0986122886681098
fell,4.543294782270004
fellow,2.5649493574615367
fellows,0
felsh,1.3862943611198906
felt,4.5217885770490405
fence,3.7376696182833684
fences,0.6931471805599453
ferdinand,2.5649493574615367
ferns,0
ferocious,0.6931471805599453
ferociously,0
ferry,0
festival,0
festive,0.6931471805599453
festivities,0.6931471805599453
festoon,1.3862943611198906
fetch,2.1972245773362196
fetched,1.0986122886681098
fetlock,0
fever,0.6931471805599453
feverishly,0
few,3.4657359027997265
fewer,0
ff,0
ffeen,0
fhe,0
fi,0
fictional,0
fictions,0
fiddle,2.5649493574615367
fiddlebrain,0
fiddler,1.0986122886681098
fiddlers,1.0986122886681098
fiddles,0
fiddlesticks,0
fidelity,0.6931471805599453
fidgeting,0.6931471805599453
fie,1.0986122886681098
field,2.8903717578961645
fielder,0.6931471805599453
fields,2.5649493574615367
fierce,2.5649493574615367
fiercely,1.0986122886681098
fiercer,1.0986122886681098
fiercest,0.6931471805599453
fiery,0.6931471805599453
fife,0
fiffer,0
fifteen,2.1972245773362196
fifteenth,0
fifth,0.6931471805599453
fifty,2.0794415416798357
figgering,0
fight,3.6375861597263857
fighters,1.0986122886681098
fighting,1.6094379124341003
fights,1.3862943611198906
figure,1.3862943611198906
figured,1.0986122886681098
figureheads,0
file,0
filed,0.6931471805599453
fill,2.302585092994046
filled,3.7376696182833684
filling,0.6931471805599453
fills,0
filthy,0
fin,0
final,0
finale,0
finally,3.8066624897703196
finch,0.6931471805599453
find,4.990432586778736
finder,0
finders,0
finding,1.3862943611198906
finds,1.791759469228055
fine,4.0943445622221
finest,1.3862943611198906
finger,3.367295829986474
fingers,3.367295829986474
finish,2.1972245773362196
finished,3.6635616461296463
finisher,0
finishes,0
finishing,0.6931471805599453
fink,0
fins,0
fir,0.6931471805599453
fire,4.442651256490317
fired,1.6094379124341003
firefighters,0
fireflies,1.0986122886681098
fireman,2.6390573296152584
firemen,2.302585092994046
fireworks,0
firm,0.6931471805599453
firmly,0.6931471805599453
firs,0
first,5.147494476813453
fish,4.795790545596741
fishbowl,0
fished,0
fisher,0
fisherman,0.6931471805599453
fishes,1.0986122886681098
fishin,0.6931471805599453
fishing,1.9459101490553132
fishy,1.0986122886681098
fist,0
fists,0
fit,3.1780538303479458
fiteen,0
fitness,0
fits,1.3862943611198906
fitted,0.6931471805599453
five,4.127134385045092
fix,2.5649493574615367
fixed,1.3862943611198906
fixing,1.3862943611198906
flag,1.791759469228055
flaggle,0.6931471805599453
flags,0
flake,0
flakes,0
flame,0
flaming,0
flamingo,1.6094379124341003
flannel,1.0986122886681098
flap,2.70805020110221
flapped,1.9459101490553132
flapping,1.3862943611198906
flappy,0.6931471805599453
flash,0.6931471805599453
flashed,1.0986122886681098
flashes,0
flashing,1.0986122886681098
flashlight,1.6094379124341003
flashlights,0
flat,2.6390573296152584
flatbed,0
flavor,0.6931471805599453
flavors,1.791759469228055
flax,0
flea,1.791759469228055
fleas,1.0986122886681098
fleck,0
fled,1.3862943611198906
flee,0.6931471805599453
fleece,0.6931471805599453
fleeting,0
flew,4.564348191467836
flickered,0
flied,0
fliers,0
flies,1.791759469228055
flight,1.0986122886681098
flights,0
flinders,0.6931471805599453
flip,1.791759469228055
flipped,0.6931471805599453
flippers,0.6931471805599453
flipping,0.6931471805599453
flitter,2.302585092994046
float,2.302585092994046
floated,2.3978952727983707
floatin,0
floating,2.5649493574615367
floats,1.3862943611198906
flock,0.6931471805599453
flood,1.0986122886681098
flooded,1.3862943611198906
floods,0
floor,4.02535169073515
floors,1.3862943611198906
floorwalker,0
flop,2.8903717578961645
flopped,0.6931471805599453
flopsy,1.0986122886681098
flora,1.3862943611198906
florence,0
florida,0
florio,3.044522437723423
flossy,2.4849066497880004
flounced,0
flour,1.6094379124341003
flow,0
flowed,0
flower,3.2188758248682006
flowerpot,0
flowerpots,0
flowers,3.871201010907891
flowing,0
flown,1.0986122886681098
flu,0.6931471805599453
fluff,1.3862943611198906
fluffy,2.0794415416798357
flump,0
flung,1.3862943611198906
flurries,0
flushed,0
flushes,0.6931471805599453
flustered,0
flute,2.1972245773362196
flutes,0.6931471805599453
fluting,0.6931471805599453
flutter,1.3862943611198906
fluttered,0
fluttering,0.6931471805599453
fly,4.48863636973214
flyer,0
flying,4.04305126783455
flynn,0
foal,1.0986122886681098
fog,1.3862943611198906
fol,2.0794415416798357
folded,0
folds,0
folk,0.6931471805599453
folklore,0
folks,2.772588722239781
follow,3.7612001156935624
followed,3.4657359027997265
following,2.0794415416798357
follows,1.6094379124341003
fond,2.833213344056216
food,4.23410650459726
foofamaloo,0
foog,0
fool,2.0794415416798357
fooled,1.0986122886681098
foolish,1.6094379124341003
fools,0
foot,3.713572066704308
football,1.3862943611198906
footman,0
footmen,0
footprints,1.3862943611198906
footsteps,0.6931471805599453
footsy,0
for,7.171656822768514
forage,0
forced,0.6931471805599453
forehead,1.6094379124341003
foreman,1.0986122886681098
forest,4.02535169073515
forests,1.9459101490553132
forever,3.1354942159291497
forgave,0
forget,3.1780538303479458
forgets,0
forgetting,1.791759469228055
forgive,1.3862943611198906
forgot,3.2188758248682006
forgotten,2.70805020110221
fork,1.6094379124341003
forklift,1.0986122886681098
forks,0
forlorn,1.791759469228055
form,1.6094379124341003
formed,0.6931471805599453
forming,0
fort,0.6931471805599453
forth,3.4657359027997265
forthwith,0
fortnight,0
fortunately,1.0986122886681098
fortune,0.6931471805599453
forty,1.6094379124341003
forward,2.6390573296152584
forwarding,0
forwards,1.0986122886681098
fory,0
foster,0.6931471805599453
fought,2.0794415416798357
foul,0
found,4.941642422609304
foundation,0
fountain,0
fountains,0
four,4.430816798843313
fourpence,1.0986122886681098
fourteen,1.0986122886681098
fourth,2.1972245773362196
fox,3.871201010907891
foxes,1.6094379124341003
foxy,1.6094379124341003
fragile,0
frame,0.6931471805599453
framed,0
france,1.9459101490553132
frances,3.6375861597263857
francine,1.6094379124341003
francisco,0.6931471805599453
frankfurters,0
franks,0
frantic,0
frantically,0
frat,0
fred,1.9459101490553132
freddy,0
free,3.1780538303479458
freedom,0.6931471805599453
freeze,2.1972245773362196
freezes,0
freezy,1.0986122886681098
freight,3.6375861597263857
freighter,0.6931471805599453
french,2.302585092994046
frenchy,0
frequently,0.6931471805599453
fresh,3.1780538303479458
freshener,0
freshly,0
fret,1.3862943611198906
fretting,0
friday,2.995732273553991
fridge,0
fried,1.6094379124341003
friend,4.770684624465665
friendliest,0.6931471805599453
friendly,2.9444389791664403
friends,4.605170185988092
friendship,0.6931471805599453
fries,0
fright,1.0986122886681098
frighten,0.6931471805599453
frightened,3.258096538021482
frightening,1.3862943611198906
frightful,0
frightfully,0
frill,0
frills,0.6931471805599453
frisbee,1.791759469228055
frisked,0
frisking,0
fritter,1.0986122886681098
fritz,3.295836866004329
fritzie,0
frog,4.762173934797756
froggy,2.6390573296152584
frogs,1.3862943611198906
frolic,0
from,6.023447592961033
front,4.574710978503383
frost,1.6094379124341003
frosting,1.0986122886681098
frosty,1.791759469228055
frown,1.0986122886681098
frowned,1.3862943611198906
frowning,0
froze,0.6931471805599453
frozen,1.3862943611198906
frrooggyy,1.0986122886681098
fruit,2.833213344056216
fruiterer,0
fruits,1.0986122886681098
fruity,0
frump,0
frumpaty,0.6931471805599453
fry,1.0986122886681098
fryer,0
frying,0
fuddled,0
fudge,0.6931471805599453
fuel,1.791759469228055
fuity,0
fujiko,0
full,4.356708826689592
fully,0
fum,0
fun,4.406719247264253
funeral,0
fungus,0.6931471805599453
funky,0
funnel,0
funniest,0.6931471805599453
funny,4.04305126783455
fur,2.833213344056216
furious,1.6094379124341003
furiously,0
furnace,0.6931471805599453
furniture,2.3978952727983707
furrows,0
furry,2.4849066497880004
further,2.0794415416798357
furu,0
fury,0
fuss,1.3862943611198906
fussed,0.6931471805599453
fussing,0
fussy,1.0986122886681098
futon,0
future,0.6931471805599453
fuzzbrain,0
fuzzy,2.302585092994046
ga,0
gabby,0.6931471805599453
gack,0.6931471805599453
gaga,0
gagged,0
gaiety,0.6931471805599453
gaily,1.6094379124341003
gale,0
gall,0
gallant,0
galley,0
gallon,0
gallop,2.302585092994046
galloped,0
galloping,0
galore,0
gamberally,0
game,2.8903717578961645
games,2.302585092994046
gander,1.9459101490553132
gang,2.5649493574615367
gap,0.6931471805599453
garage,1.791759469228055
garages,0
garbage,2.833213344056216
garden,4.31748811353631
gardener,1.791759469228055
gardeners,0
gardening,0
gardens,1.791759469228055
garment,0
garnets,0
garters,0.6931471805599453
gas,2.0794415416798357
gasazi,2.4849066497880004
gash,0
gaskets,0
gasoline,1.3862943611198906
gasp,0
gasped,2.0794415416798357
gate,2.8903717578961645
gates,0
gateways,0
gather,1.791759469228055
gathered,2.0794415416798357
gatherer,0
gathering,1.9459101490553132
gatlin,0
gave,4.709530201312334
gavel,0
gay,2.6390573296152584
gaze,0.6931471805599453
gazed,1.791759469228055
gazing,1.3862943611198906
gee,1.0986122886681098
geeling,0
geese,2.302585092994046
gellar,0
general,3.4011973816621555
generally,1.0986122886681098
generals,0
generations,0
generator,0
generous,0
genius,1.6094379124341003
gentle,2.302585092994046
gentleman,0.6931471805599453
gentlemanly,0
gentlemen,1.9459101490553132
gentleness,0
gently,2.6390573296152584
genus,0
geography,0
geoppolis,2.6390573296152584
george,5.214935757608986
georgy,1.0986122886681098
gerald,2.302585092994046
get,5.857933154483459
gether,0
gets,3.1780538303479458
getting,4.1588830833596715
gg,0
ghair,0
ghblighrrfzze,0
ghost,1.791759469228055
ghostly,0
ghosts,0
giant,3.258096538021482
giblets,0
gibson,0
gift,2.1972245773362196
gifts,0.6931471805599453
gigantic,1.6094379124341003
giggle,0.6931471805599453
giggled,1.9459101490553132
giggles,1.3862943611198906
giggling,0
giles,0
gills,0
gilly,2.772588722239781
ginger,0
gingko,2.302585092994046
gino,2.0794415416798357
ginxif,0
giraffe,1.9459101490553132
giraffes,0
girl,4.406719247264253
girls,3.4965075614664802
gitchy,4.709530201312334
give,4.77912349311153
given,2.0794415416798357
givers,0
gives,2.9444389791664403
givin,0
giving,2.70805020110221
gizzard,0
glacee,0
glad,3.258096538021482
glamorous,0
glance,1.6094379124341003
glanced,1.0986122886681098
glances,0
glare,0
glared,0
glaring,0
glass,3.044522437723423
glasses,2.1972245773362196
glazed,0
gleamed,0.6931471805599453
gleaming,0
glided,1.0986122886681098
glides,0
gliding,0.6931471805599453
glistenin,0
glistens,0
glittered,0
glittering,1.0986122886681098
glittery,1.3862943611198906
globe,0
globs,0
gloomily,1.9459101490553132
gloomy,1.3862943611198906
gloppy,0
gloria,1.9459101490553132
glories,0
glorious,1.0986122886681098
glory,0
glossy,0
gloter,0
gloucester,1.0986122886681098
glove,1.3862943611198906
gloves,1.9459101490553132
glow,0.6931471805599453
glowed,0
glowin,0
glowing,1.0986122886681098
glows,0
glue,0.6931471805599453
glued,0.6931471805599453
gluer,0
gluey,0.6931471805599453
glug,1.6094379124341003
glum,0.6931471805599453
glumping,0
glumps,0
glunk,0
glupp,0.6931471805599453
gluppity,0.6931471805599453
glurpy,0
gnarls,0
gnashed,0.6931471805599453
gnashin,0
gnat,0
gnawed,0
gnomes,0
gnu,0
go,6.373319789577012
goal,0
goalie,0
goat,3.258096538021482
goatin,0
goats,0.6931471805599453
gobble,1.0986122886681098
gobbled,1.0986122886681098
gobblers,0
gobbles,1.0986122886681098
goblin,0
goblins,1.0986122886681098
gobs,0
god,3.2188758248682006
godieeeeeee,0
godzilla,0.6931471805599453
goes,4.465908118654584
goest,0
goggles,0.6931471805599453
goggly,0
gogol,1.6094379124341003
goin,0
going,5.5254529391317835
gold,3.6375861597263857
goldbug,2.4849066497880004
goldbugdozer,0
golden,2.5649493574615367
goldfinch,0
goldfish,2.302585092994046
goldie,2.772588722239781
goldilicious,1.791759469228055
goldilocks,0
golf,0.6931471805599453
golfers,0
goloptious,0
gone,4.330733340286331
gonna,2.70805020110221
goo,2.995732273553991
good,6.018593214496234
goodbye,2.9444389791664403
goodies,0.6931471805599453
goodness,2.4849066497880004
goodnight,3.6635616461296463
goods,0
goodway,0
goody,0
gooey,1.6094379124341003
goofy,0
googies,1.0986122886681098
google,1.0986122886681098
googoo,0
goose,2.0794415416798357
gooseberry,0.6931471805599453
goosefeathers,0
goosey,2.4849066497880004
gopher,0.6931471805599453
gordon,2.9444389791664403
gore,2.3978952727983707
gorgeous,1.6094379124341003
gorgonzola,0
gorilla,1.6094379124341003
gorillas,0
gorse,2.0794415416798357
gossip,0
got,5.707110264748875
gotham,0.6931471805599453
gotta,2.3978952727983707
gotten,1.6094379124341003
gourd,1.3862943611198906
gourmet,0
gown,2.9444389791664403
gowns,0
gox,1.3862943611198906
gozaimasu,0
grab,2.1972245773362196
grabbed,2.3978952727983707
grabbing,0.6931471805599453
grace,2.9444389791664403
graceful,0
gracefully,1.6094379124341003
graces,0
gracious,0.6931471805599453
graciously,0
grade,1.791759469228055
grader,0.6931471805599453
graders,0.6931471805599453
gradual,0
gradually,0
graduate,0
graduated,0
graffiti,0
grain,1.6094379124341003
gramma,1.3862943611198906
grammy,0
gramps,1.3862943611198906
gran,1.3862943611198906
grand,2.1972245773362196
grandchildren,0.6931471805599453
granddaughter,0.6931471805599453
grander,0
grandfather,3.1354942159291497
grandfathers,0
grandma,3.9512437185814275
grandmas,0.6931471805599453
grandmother,2.1972245773362196
grandpa,2.302585092994046
grandparents,0
granny,2.833213344056216
grant,0
granted,0
grapefruit,0
grapes,2.0794415416798357
grapplin,0
grasp,0
grasped,0.6931471805599453
grass,4.219507705176107
grasses,0
grasshopper,1.0986122886681098
grasshoppers,0
grassy,1.6094379124341003
grateful,0.6931471805599453
gratified,0
grave,1.0986122886681098
gravel,1.9459101490553132
gravely,0.6931471805599453
graveyards,0
gray,3.295836866004329
grease,0.6931471805599453
greaser,0
greasy,0.6931471805599453
great,5.017279836814924
greater,0.6931471805599453
greatest,1.3862943611198906
greatly,1.3862943611198906
gree,0
greece,0
greed,0
greedy,1.3862943611198906
green,4.976733742420574
greener,0
greenhouse,0
greenie,0
greens,0
greenwood,0
greet,0.6931471805599453
greetings,0.6931471805599453
greets,0
grew,4.343805421853684
grey,1.6094379124341003
greyhip,0
greyish,0
grickle,1.0986122886681098
griddle,0
grieves,0
griffith,0
grim,0.6931471805599453
grimace,0
grimes,0.6931471805599453
grin,1.6094379124341003
grind,1.3862943611198906
grins,0
gripes,0
gripped,0
gripping,0
grisly,0
gristly,0
grits,0
gritted,0
grizzly,0
groan,0.6931471805599453
groaned,1.6094379124341003
groans,0.6931471805599453
groany,0
groat,1.3862943611198906
grocer,0
grocery,1.0986122886681098
groomed,1.0986122886681098
groomers,0
grop,1.0986122886681098
gross,0.6931471805599453
grouchy,3.5263605246161616
ground,4.143134726391533
grounds,0.6931471805599453
groups,0
grover,0.6931471805599453
grow,3.8918202981106265
growed,0.6931471805599453
growin,0
growing,2.4849066497880004
growl,1.9459101490553132
growled,1.0986122886681098
growling,0.6931471805599453
growls,0
growly,0.6931471805599453
grown,2.833213344056216
grows,2.8903717578961645
grrrrr,0
grrrrrrrrr,0
gruel,0
gruffal,0
gruffalo,3.912023005428146
grum,2.3978952727983707
grumble,0
grumbled,1.9459101490553132
grumbles,1.0986122886681098
grumbling,0
grumbly,0
grump,0
grumph,0
grumpy,1.791759469228055
grundy,1.0986122886681098
grunts,0
grush,0
gruvvulous,0
guaranteed,0
guard,2.302585092994046
guarded,0.6931471805599453
guardians,0
guarding,0.6931471805599453
guards,0
guck,0
gucky,0
guess,3.6635616461296463
guessed,0.6931471805599453
guest,1.6094379124341003
guests,2.70805020110221
guff,0
gugelhopfen,0
guide,1.0986122886681098
guidebook,0
guinea,1.0986122886681098
guineas,0
guitarist,0
gulls,0.6931471805599453
gully,0
gulp,1.0986122886681098
gulped,1.6094379124341003
gulps,0
gum,1.791759469228055
gummed,0
gump,1.0986122886681098
gums,0.6931471805599453
gun,2.0794415416798357
gunpowder,0
guns,0.6931471805599453
guru,0
gus,0.6931471805599453
gust,0.6931471805599453
gusts,1.0986122886681098
gusty,0
gutter,0
gutters,0
guy,2.4849066497880004
guys,1.0986122886681098
ha,2.833213344056216
haa,0.6931471805599453
haaa,0
habit,1.3862943611198906
habits,1.3862943611198906
hack,1.3862943611198906
hacker,0
hacking,0
hacks,0
had,6.731018100482083
hadrosaur,1.0986122886681098
hah,0
haha,0
hai,0
haiku,0
hailing,0
hails,0
hair,4.219507705176107
haircut,0.6931471805599453
hairdresser,0
haired,1.3862943611198906
hairpins,0
hairs,0.6931471805599453
hairy,1.791759469228055
hairyness,0
hakken,0
half,3.4339872044851463
halfpence,0
halfpenny,0
halfway,0.6931471805599453
hall,3.7612001156935624
hallo,2.8903717578961645
hallow,0
hallowe,1.0986122886681098
halloween,0.6931471805599453
halls,0
hallway,0
hallways,0
halt,0
ham,2.6390573296152584
hamburger,0.6931471805599453
hamburgers,0
hame,0.6931471805599453
hamelin,0
hamlin,0
hammer,1.0986122886681098
hammering,0
hammers,0
hammock,0
hams,0
hand,4.219507705176107
handed,2.302585092994046
handful,1.0986122886681098
handfuls,0
handies,1.3862943611198906
handkerchief,1.6094379124341003
handkerchiefs,0
handle,0
handlebars,0
handles,0
handling,0
hands,3.871201010907891
handsome,2.5649493574615367
handsomer,0
handstand,0
handwriting,0
handy,1.9459101490553132
hang,2.833213344056216
hanged,0
hanger,0
hangin,0.6931471805599453
hanging,2.8903717578961645
hangnail,0
hangs,0
hankie,0
hanky,0
hansen,0
hap,0
happen,3.2188758248682006
happened,4.060443010546419
happening,2.5649493574615367
happens,1.6094379124341003
happenstance,0
happier,0.6931471805599453
happiest,1.0986122886681098
happily,3.258096538021482
happiness,1.0986122886681098
happy,4.6913478822291435
harbor,1.0986122886681098
hard,4.454347296253507
harder,2.1972245773362196
hardest,1.0986122886681098
hardly,2.70805020110221
hardware,0.6931471805599453
hare,3.4657359027997265
hark,1.6094379124341003
harm,2.70805020110221
harmful,0
harms,0
harness,0
harnessed,0
harnesses,0
harold,2.8903717578961645
harp,0
harps,0
harriet,1.6094379124341003
harrow,1.0986122886681098
harry,2.8903717578961645
hart,0.6931471805599453
harumph,0
harvest,0
harvested,0
harvester,0
harvey,0
has,5.342334251964811
hash,0
hastening,0
hastily,0
hastings,0
hat,4.859812404361672
hatberry,0
hatch,2.1972245773362196
hatched,0
hatchling,0
hate,2.833213344056216
hated,1.3862943611198906
hateful,0
hates,0.6931471805599453
hath,0.6931471805599453
hats,2.70805020110221
hatt,1.791759469228055
hatter,0
haul,1.0986122886681098
hauled,0
hauling,0
haunting,0
hav,0
havalah,0
have,6.77078942390898
haven,2.1972245773362196
haves,0
having,3.6375861597263857
hawk,0.6931471805599453
hawthorn,0
hay,3.091042453358316
hayberry,0
haycorns,0.6931471805599453
haystack,0
hazel,1.0986122886681098
hazy,0
hb,0
he,8.084254106307318
hea,0
head,5.159055299214529
headache,1.3862943611198906
headdress,1.0986122886681098
headed,2.0794415416798357
headfirst,0
heading,0
headlands,0
headquarters,0.6931471805599453
heads,2.772588722239781
heal,0
healing,0
health,1.0986122886681098
healthy,1.3862943611198906
heap,1.0986122886681098
heaping,0.6931471805599453
hear,4.804021044733257
heard,4.7535901911063645
hearing,1.3862943611198906
hears,0.6931471805599453
heart,3.8066624897703196
heartless,0.6931471805599453
hearts,1.9459101490553132
hearty,1.3862943611198906
heat,1.3862943611198906
heather,1.6094379124341003
heaved,0
heaven,2.4849066497880004
heavens,1.3862943611198906
heavier,0
heavily,0
heavy,3.258096538021482
heck,0.6931471805599453
hector,2.0794415416798357
hedgehog,1.6094379124341003
hedgie,2.8903717578961645
hee,0.6931471805599453
heed,0
heeeeelllllppppp,0
heel,0
heels,1.3862943611198906
heff,0.6931471805599453
heffalump,3.2188758248682006
heffalumping,0
heffalumps,2.302585092994046
hei,0.6931471805599453
heigh,1.791759469228055
height,0
heights,0
heighty,0
heir,0
heisted,0
held,3.367295829986474
helen,1.0986122886681098
helicopter,0
hell,1.3862943611198906
hellerump,0
hellible,0
hello,4.1588830833596715
helmet,2.0794415416798357
help,5.147494476813453
helped,3.4965075614664802
helpers,0
helpful,1.9459101490553132
helpfully,0
helping,2.5649493574615367
helpings,0
helpless,1.0986122886681098
helps,0.6931471805599453
helter,0
hem,0
hemp,0
hen,3.5263605246161616
henry,3.5263605246161616
hens,1.9459101490553132
her,6.947937068614969
herb,0
herbalists,0
herds,0
here,5.823045895483019
heritage,0
hero,1.0986122886681098
heroes,0
heron,1.6094379124341003
herrible,0
herrings,0
hers,0
herself,3.4657359027997265
hershey,0
hesitated,0.6931471805599453
hesitation,0
hester,2.302585092994046
het,0.6931471805599453
hethreetreebee,0
hey,4.2626798770413155
hh,0
hi,3.8066624897703196
hiccups,0
hick,0.6931471805599453
hickery,0
hickety,0
hickory,0.6931471805599453
hid,2.8903717578961645
hidden,2.0794415416798357
hide,3.258096538021482
hides,1.6094379124341003
hidin,0
hiding,1.791759469228055
